asset_id,asset_tag,asset_name,asset_category,grant_id,project_id,purchase_date,purchase_cost,currency,useful_life_years,depreciation_method,current_book_value,location_id,custodian_id,condition,verified_date,disposal_date,disposal_method,disposal_proceeds,donor_approval_ref
AST-0483,CDFT-0483,Air Conditioner,Office Equipment,GRT-2023-003,PRJ-2023-006,2021-06-13,1019000.0,TZS,5,Straight Line,142422.86,LOC-ARU-001,STF-009,Good,2025-02-13,,,,
AST-0484,CDFT-0484,Generator,Office Equipment,GRT-2023-001,PRJ-2023-011,2024-10-09,3170000.0,TZS,5,Straight Line,2550320.33,LOC-KIL-001,STF-013,Poor,2025-02-21,2024-09-29,Sold,1103000.0,
AST-0485,CDFT-0485,Toyota Land Cruiser 4x4,Vehicle,GRT-2024-004,PRJ-2024-006,2025-04-09,43607000.0,TZS,5,Straight Line,39428368.93,LOC-ARU-002,STF-078,Good,2025-09-06,,,,
AST-0486,CDFT-0486,Steel Filing Cabinet,Furniture,GRT-2024-001,PRJ-2024-002,2022-10-08,421000.0,TZS,5,Straight Line,169956.06,LOC-MAN-003,STF-052,Poor,2025-05-03,,,,
AST-0487,CDFT-0487,Toyota Hilux Double Cab,Vehicle,GRT-2024-001,PRJ-2024-002,2021-07-25,39644000.0,TZS,5,Straight Line,6452664.75,LOC-ARU-003,STF-093,Good,2025-08-22,,,,DA-GRT-2024-001-487
AST-0488,CDFT-0488,HP Desktop Computer,IT Equipment,GRT-2023-002,PRJ-2023-004,2023-12-23,1136000.0,TZS,3,Straight Line,464197.13,LOC-MAN-002,STF-088,Good,2025-05-08,,,,DA-GRT-2023-002-488
AST-0489,CDFT-0489,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2021-001,PRJ-2023-007,2021-01-07,2476000.0,TZS,5,Straight Line,133205.75,LOC-MAN-004,STF-042,Fair,2025-06-14,2025-01-03,Sold,78000.0,DA-GRT-2021-001-489
AST-0490,CDFT-0490,UPS Battery Backup,IT Equipment,GRT-2024-002,PRJ-2024-004,2025-02-22,483000.0,TZS,3,Straight Line,385584.53,LOC-ARU-004,STF-085,Fair,2025-02-11,,,,DA-GRT-2024-002-490
AST-0491,CDFT-0491,Dell Laptop Computer,IT Equipment,GRT-2024-001,PRJ-2024-001,2024-05-28,2035000.0,TZS,3,Straight Line,1123126.85,LOC-MAN-002,STF-101,Good,2025-03-15,,,,DA-GRT-2024-001-491
AST-0492,CDFT-0492,Irrigation Pump,Agricultural Equipment,GRT-2023-001,PRJ-2023-011,2021-06-28,1140000.0,TZS,5,Straight Line,168698.15,LOC-ARU-004,STF-015,Good,2025-08-28,,,,
AST-0493,CDFT-0493,Grain Storage Silo,Agricultural Equipment,GRT-2021-001,PRJ-2023-007,2021-12-16,2544000.0,TZS,10,Straight Line,1579334.7,LOC-MAN-004,STF-004,Poor,2025-02-15,,,,
AST-0494,CDFT-0494,Conference Table,Furniture,GRT-2023-004,PRJ-2023-009,2022-03-28,1447000.0,TZS,5,Straight Line,430435.46,LOC-MAN-003,STF-016,Fair,2025-05-12,,,,DA-GRT-2023-004-494
AST-0495,CDFT-0495,Grain Storage Silo,Agricultural Equipment,GRT-2023-001,PRJ-2023-011,2021-07-05,3038000.0,TZS,10,Straight Line,1749605.2,LOC-MAN-002,STF-099,Poor,2025-06-20,,,,DA-GRT-2023-001-495
AST-0496,CDFT-0496,Toyota Hiace Minibus,Vehicle,GRT-2024-002,PRJ-2024-004,2025-01-09,30514000.0,TZS,5,Straight Line,26086232.72,LOC-MAN-001,STF-110,Fair,2025-07-15,,,,
AST-0497,CDFT-0497,UPS Battery Backup,IT Equipment,GRT-2023-002,PRJ-2023-004,2022-08-19,405000.0,TZS,3,Straight Line,0.0,LOC-MAN-004,STF-076,Good,2025-02-27,,,,DA-GRT-2023-002-497
AST-0498,CDFT-0498,Dell Laptop Computer,IT Equipment,GRT-2022-004,PRJ-2023-005,2022-10-04,1904000.0,TZS,3,Straight Line,4778.46,LOC-MAN-002,STF-069,Good,2025-01-01,,,,
AST-0499,CDFT-0499,Blood Pressure Monitor,Medical Equipment,GRT-2024-001,PRJ-2024-002,2025-04-29,397000.0,TZS,5,Straight Line,363305.27,LOC-MAN-002,STF-076,Good,2025-03-06,,,,
AST-0500,CDFT-0500,Blood Pressure Monitor,Medical Equipment,GRT-2024-003,PRJ-2024-005,2022-10-10,257000.0,TZS,5,Straight Line,104031.35,LOC-ARU-004,STF-088,Good,2025-06-01,,,,
AST-0501,CDFT-0501,Air Conditioner,Office Equipment,GRT-2023-001,PRJ-2023-002,2024-05-11,1113000.0,TZS,5,Straight Line,803401.64,LOC-MAN-004,STF-016,Good,2025-06-08,,,,
AST-0502,CDFT-0502,Radio Set VHF,Communication,GRT-2021-001,PRJ-2023-007,2023-10-11,688000.0,TZS,5,Straight Line,416378.92,LOC-ARU-002,STF-020,Good,2025-07-12,,,,DA-GRT-2021-001-502
AST-0503,CDFT-0503,Projector - Epson,IT Equipment,GRT-2023-004,PRJ-2023-008,2024-12-05,1418000.0,TZS,3,Straight Line,1029772.76,LOC-KIL-003,STF-110,Fair,2025-01-27,,,,
AST-0504,CDFT-0504,Blood Pressure Monitor,Medical Equipment,GRT-2023-003,PRJ-2023-006,2021-02-14,299000.0,TZS,5,Straight Line,22307.32,LOC-MAN-003,STF-061,Fair,2025-07-20,,,,DA-GRT-2023-003-504
AST-0505,CDFT-0505,Blood Pressure Monitor,Medical Equipment,GRT-2024-004,PRJ-2024-006,2025-01-28,312000.0,TZS,5,Straight Line,269972.9,LOC-KIL-004,STF-090,Good,2025-05-25,,,,DA-GRT-2024-004-505
AST-0506,CDFT-0506,Blood Pressure Monitor,Medical Equipment,GRT-2024-001,PRJ-2024-002,2025-03-21,270000.0,TZS,5,Straight Line,241318.28,LOC-MAN-004,STF-039,Poor,2025-01-28,,,,
AST-0507,CDFT-0507,Canon Printer,IT Equipment,GRT-2024-003,PRJ-2024-005,2024-11-26,901000.0,TZS,3,Straight Line,646919.23,LOC-KIL-004,STF-028,Good,2025-05-30,,,,DA-GRT-2024-003-507
AST-0508,CDFT-0508,Projector - Epson,IT Equipment,GRT-2023-001,PRJ-2023-001,2023-01-12,1357000.0,TZS,3,Straight Line,127247.78,LOC-KIL-003,STF-049,Fair,2025-02-22,,,,DA-GRT-2023-001-508
AST-0509,CDFT-0509,Weighing Scale,Medical Equipment,GRT-2023-003,PRJ-2023-006,2021-04-26,199000.0,TZS,5,Straight Line,22583.3,LOC-KIL-003,STF-007,Good,2025-07-02,,,,
AST-0510,CDFT-0510,Irrigation Pump,Agricultural Equipment,GRT-2024-001,PRJ-2024-007,2023-06-08,1530000.0,TZS,5,Straight Line,821236.14,LOC-KIL-002,STF-031,Good,2025-07-26,,,,
AST-0511,CDFT-0511,Office Chair,Furniture,GRT-2023-003,PRJ-2023-006,2024-08-29,311000.0,TZS,5,Straight Line,243222.86,LOC-MAN-003,STF-085,Fair,2025-07-12,,,,
AST-0512,CDFT-0512,Microscope,Medical Equipment,GRT-2024-002,PRJ-2024-004,2022-07-18,2141000.0,TZS,5,Straight Line,768180.84,LOC-KIL-002,STF-015,Fair,2025-08-16,,,,
AST-0513,CDFT-0513,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2024-004,PRJ-2024-006,2022-04-06,2613000.0,TZS,5,Straight Line,790159.75,LOC-MAN-004,STF-013,Good,2025-09-03,,,,DA-GRT-2024-004-513
AST-0514,CDFT-0514,Canon Printer,IT Equipment,GRT-2023-005,PRJ-2023-010,2022-09-04,827000.0,TZS,3,Straight Line,0.0,LOC-KIL-002,STF-092,Fair,2025-03-06,,,,DA-GRT-2023-005-514
AST-0515,CDFT-0515,Grain Storage Silo,Agricultural Equipment,GRT-2023-001,PRJ-2023-001,2023-03-18,2473000.0,TZS,10,Straight Line,1844678.58,LOC-MAN-001,STF-108,Fair,2025-09-29,,,,
AST-0516,CDFT-0516,Radio Set VHF,Communication,GRT-2023-002,PRJ-2023-004,2025-03-24,760000.0,TZS,5,Straight Line,680514.72,LOC-KIL-002,STF-024,Poor,2025-04-17,,,,DA-GRT-2023-002-516
AST-0517,CDFT-0517,Radio Set VHF,Communication,GRT-2023-002,PRJ-2023-012,2023-07-05,573000.0,TZS,5,Straight Line,316032.44,LOC-KIL-003,STF-074,Poor,2025-06-10,,,,
AST-0518,CDFT-0518,Canon Printer,IT Equipment,GRT-2023-004,PRJ-2023-009,2025-03-23,714000.0,TZS,3,Straight Line,588891.17,LOC-MAN-001,STF-039,Good,2025-02-13,,,,
AST-0519,CDFT-0519,Grain Storage Silo,Agricultural Equipment,GRT-2023-001,PRJ-2023-001,2022-05-24,2456000.0,TZS,10,Straight Line,1631617.8,LOC-MAN-001,STF-116,Good,2025-01-24,,,,DA-GRT-2023-001-519
AST-0520,CDFT-0520,Satellite Phone,Communication,GRT-2022-004,PRJ-2023-005,2024-03-27,884000.0,TZS,3,Straight Line,437865.39,LOC-ARU-002,STF-078,Good,2025-06-10,,,,
AST-0521,CDFT-0521,Projector - Epson,IT Equipment,GRT-2023-001,PRJ-2023-002,2022-05-01,1331000.0,TZS,3,Straight Line,0.0,LOC-KIL-004,STF-018,Good,2025-04-07,,,,DA-GRT-2023-001-521
AST-0522,CDFT-0522,Projector - Epson,IT Equipment,GRT-2023-004,PRJ-2023-009,2021-09-21,1280000.0,TZS,3,Straight Line,0.0,LOC-ARU-001,STF-034,Fair,2025-08-05,,,,
AST-0523,CDFT-0523,Canon Printer,IT Equipment,GRT-2022-003,PRJ-2023-003,2022-06-05,833000.0,TZS,3,Straight Line,0.0,LOC-KIL-003,STF-069,Fair,2025-08-06,,,,
AST-0524,CDFT-0524,Water Dispenser,Office Equipment,GRT-2021-001,PRJ-2023-007,2025-01-03,395000.0,TZS,3,Straight Line,297308.92,LOC-ARU-003,STF-106,Good,2025-09-19,,,,
AST-0525,CDFT-0525,Weighing Scale,Medical Equipment,GRT-2023-003,PRJ-2023-013,2022-05-22,175000.0,TZS,5,Straight Line,57327.17,LOC-KIL-002,STF-088,Good,2025-05-19,,,,
AST-0526,CDFT-0526,Toyota Hiace Minibus,Vehicle,GRT-2022-003,PRJ-2023-003,2023-01-14,26550000.0,TZS,5,Straight Line,12142854.21,LOC-KIL-004,STF-036,Good,2025-05-20,,,,
AST-0527,CDFT-0527,Blood Pressure Monitor,Medical Equipment,GRT-2023-004,PRJ-2023-008,2023-02-15,397000.0,TZS,5,Straight Line,188527.45,LOC-MAN-004,STF-113,Good,2025-03-05,,,,
AST-0528,CDFT-0528,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2024-002,PRJ-2024-003,2024-12-05,2023000.0,TZS,5,Straight Line,1690679.67,LOC-MAN-002,STF-013,Fair,2025-05-25,,,,DA-GRT-2024-002-528
AST-0529,CDFT-0529,Canon Printer,IT Equipment,GRT-2024-002,PRJ-2024-004,2022-01-06,802000.0,TZS,3,Straight Line,0.0,LOC-ARU-003,STF-062,Good,2025-09-30,,,,
AST-0530,CDFT-0530,Executive Office Desk,Furniture,GRT-2024-004,PRJ-2024-006,2024-12-31,523000.0,TZS,5,Straight Line,444532.1,LOC-MAN-002,STF-095,Good,2025-03-06,,,,
AST-0531,CDFT-0531,Water Dispenser,Office Equipment,GRT-2023-004,PRJ-2023-008,2024-10-20,433000.0,TZS,3,Straight Line,296273.56,LOC-KIL-003,STF-057,Fair,2025-08-03,,,,DA-GRT-2023-004-531
AST-0532,CDFT-0532,Microscope,Medical Equipment,GRT-2023-004,PRJ-2023-009,2023-05-27,1847000.0,TZS,5,Straight Line,979251.33,LOC-KIL-002,STF-040,Fair,2025-04-28,,,,
AST-0533,CDFT-0533,Conference Table,Furniture,GRT-2022-003,PRJ-2023-003,2021-06-07,1416000.0,TZS,5,Straight Line,193258.32,LOC-KIL-003,STF-074,Fair,2025-05-03,,,,
AST-0534,CDFT-0534,Office Chair,Furniture,GRT-2023-001,PRJ-2023-011,2021-01-22,294000.0,TZS,5,Straight Line,18231.62,LOC-KIL-003,STF-062,Good,2025-09-18,,,,
AST-0535,CDFT-0535,Satellite Phone,Communication,GRT-2023-002,PRJ-2023-012,2024-11-30,1062000.0,TZS,3,Straight Line,766394.25,LOC-MAN-004,STF-069,Good,2025-07-27,2024-07-13,Sold,350000.0,DA-GRT-2023-002-535
AST-0536,CDFT-0536,UPS Battery Backup,IT Equipment,GRT-2024-004,PRJ-2024-006,2024-11-01,561000.0,TZS,3,Straight Line,389999.32,LOC-KIL-003,STF-087,Fair,2025-01-22,,,,DA-GRT-2024-004-536
AST-0537,CDFT-0537,Irrigation Pump,Agricultural Equipment,GRT-2023-003,PRJ-2023-006,2021-06-03,1689000.0,TZS,5,Straight Line,226818.48,LOC-KIL-001,STF-055,Good,2025-03-10,,,,
AST-0538,CDFT-0538,Canon Printer,IT Equipment,GRT-2023-002,PRJ-2023-004,2022-11-24,823000.0,TZS,3,Straight Line,40370.75,LOC-KIL-002,STF-038,Fair,2025-05-08,,,,
AST-0539,CDFT-0539,Office Chair,Furniture,GRT-2023-001,PRJ-2023-001,2025-02-20,257000.0,TZS,5,Straight Line,225618.21,LOC-ARU-001,STF-119,Fair,2025-07-21,,,,DA-GRT-2023-001-539
AST-0540,CDFT-0540,Water Dispenser,Office Equipment,GRT-2023-001,PRJ-2023-002,2023-08-07,361000.0,TZS,3,Straight Line,102048.6,LOC-KIL-001,STF-079,Fair,2025-09-07,,,,
AST-0541,CDFT-0541,Office Chair,Furniture,GRT-2023-001,PRJ-2023-001,2022-12-18,269000.0,TZS,5,Straight Line,119052.29,LOC-KIL-001,STF-013,Fair,2025-04-06,,,,
AST-0542,CDFT-0542,Projector - Epson,IT Equipment,GRT-2024-004,PRJ-2024-006,2021-11-11,1006000.0,TZS,3,Straight Line,0.0,LOC-KIL-001,STF-020,Good,2025-03-05,,,,DA-GRT-2024-004-542
AST-0543,CDFT-0543,Executive Office Desk,Furniture,GRT-2024-002,PRJ-2024-004,2023-02-06,586000.0,TZS,5,Straight Line,275391.92,LOC-KIL-003,STF-069,Good,2025-07-06,,,,DA-GRT-2024-002-543
AST-0544,CDFT-0544,Dell Laptop Computer,IT Equipment,GRT-2024-003,PRJ-2024-005,2021-11-28,2241000.0,TZS,3,Straight Line,0.0,LOC-KIL-001,STF-046,Good,2025-07-01,,,,DA-GRT-2024-003-544
AST-0545,CDFT-0545,Radio Set VHF,Communication,GRT-2021-001,PRJ-2023-007,2022-08-07,578000.0,TZS,5,Straight Line,213713.62,LOC-MAN-004,STF-043,Good,2025-03-10,,,,DA-GRT-2021-001-545
AST-0546,CDFT-0546,Canon Printer,IT Equipment,GRT-2023-001,PRJ-2023-011,2024-09-24,935000.0,TZS,3,Straight Line,617573.58,LOC-MAN-001,STF-064,Good,2025-03-02,,,,DA-GRT-2023-001-546
AST-0547,CDFT-0547,Radio Set VHF,Communication,GRT-2024-002,PRJ-2024-004,2023-10-25,557000.0,TZS,5,Straight Line,341367.42,LOC-KIL-002,STF-102,Fair,2025-07-19,,,,
AST-0548,CDFT-0548,HP Desktop Computer,IT Equipment,GRT-2023-001,PRJ-2023-001,2025-04-21,1337000.0,TZS,3,Straight Line,1138112.48,LOC-ARU-002,STF-055,Fair,2025-05-02,,,,DA-GRT-2023-001-548
AST-0549,CDFT-0549,Toyota Land Cruiser 4x4,Vehicle,GRT-2024-001,PRJ-2024-001,2022-08-01,44795000.0,TZS,5,Straight Line,16415635.18,LOC-KIL-004,STF-080,Good,2025-02-12,,,,
AST-0550,CDFT-0550,Irrigation Pump,Agricultural Equipment,GRT-2023-004,PRJ-2023-009,2025-04-20,1238000.0,TZS,5,Straight Line,1126825.74,LOC-KIL-004,STF-086,Good,2025-05-15,,,,DA-GRT-2023-004-550
AST-0551,CDFT-0551,Projector - Epson,IT Equipment,GRT-2023-002,PRJ-2023-004,2024-12-06,1216000.0,TZS,3,Straight Line,884187.09,LOC-KIL-004,STF-110,Fair,2025-09-15,,,,
AST-0552,CDFT-0552,Water Dispenser,Office Equipment,GRT-2023-002,PRJ-2023-004,2021-09-28,303000.0,TZS,3,Straight Line,0.0,LOC-KIL-004,STF-119,Good,2025-01-20,,,,
AST-0553,CDFT-0553,Toyota Land Cruiser 4x4,Vehicle,GRT-2022-003,PRJ-2023-003,2021-04-15,48483000.0,TZS,5,Straight Line,5210014.37,LOC-MAN-004,STF-082,Good,2025-07-28,,,,DA-GRT-2022-003-553
AST-0554,CDFT-0554,UPS Battery Backup,IT Equipment,GRT-2023-001,PRJ-2023-011,2021-05-06,428000.0,TZS,3,Straight Line,0.0,LOC-ARU-001,STF-015,Fair,2025-08-07,,,,
AST-0555,CDFT-0555,Executive Office Desk,Furniture,GRT-2023-005,PRJ-2023-010,2022-05-21,796000.0,TZS,5,Straight Line,260320.88,LOC-KIL-001,STF-007,Good,2025-01-25,,,,DA-GRT-2023-005-555
AST-0556,CDFT-0556,Conference Table,Furniture,GRT-2023-001,PRJ-2023-011,2022-07-28,1074000.0,TZS,5,Straight Line,391227.1,LOC-ARU-001,STF-063,Fair,2025-02-21,,,,
AST-0557,CDFT-0557,Office Chair,Furniture,GRT-2023-001,PRJ-2023-001,2024-10-30,238000.0,TZS,5,Straight Line,194211.91,LOC-MAN-004,STF-104,Fair,2025-03-08,,,,
AST-0558,CDFT-0558,Generator,Office Equipment,GRT-2024-002,PRJ-2024-003,2022-05-03,3633000.0,TZS,5,Straight Line,1152314.99,LOC-ARU-003,STF-012,Fair,2025-05-22,,,,DA-GRT-2024-002-558
AST-0559,CDFT-0559,HP Desktop Computer,IT Equipment,GRT-2023-003,PRJ-2023-013,2021-09-04,1517000.0,TZS,3,Straight Line,0.0,LOC-ARU-004,STF-119,Good,2025-04-08,,,,
AST-0560,CDFT-0560,Grain Storage Silo,Agricultural Equipment,GRT-2024-001,PRJ-2024-001,2025-01-25,3020000.0,TZS,10,Straight Line,2814119.1,LOC-KIL-003,STF-006,Good,2025-04-14,,,,
AST-0561,CDFT-0561,Weighing Scale,Medical Equipment,GRT-2023-004,PRJ-2023-009,2025-04-05,189000.0,TZS,5,Straight Line,170475.15,LOC-ARU-004,STF-081,Poor,2025-06-27,,,,DA-GRT-2023-004-561
AST-0562,CDFT-0562,Weighing Scale,Medical Equipment,GRT-2023-005,PRJ-2023-010,2023-12-09,149000.0,TZS,5,Straight Line,94988.77,LOC-ARU-001,STF-090,Fair,2025-01-12,,,,DA-GRT-2023-005-562
AST-0563,CDFT-0563,Office Chair,Furniture,GRT-2024-001,PRJ-2024-007,2021-05-05,230000.0,TZS,5,Straight Line,27234.77,LOC-ARU-003,STF-064,Poor,2025-04-08,,,,DA-GRT-2024-001-563
AST-0564,CDFT-0564,Irrigation Pump,Agricultural Equipment,GRT-2023-003,PRJ-2023-006,2023-06-16,1732000.0,TZS,5,Straight Line,937247.91,LOC-ARU-003,STF-052,Poor,2025-09-18,,,,DA-GRT-2023-003-564
AST-0565,CDFT-0565,Projector - Epson,IT Equipment,GRT-2023-003,PRJ-2023-006,2024-03-17,1059000.0,TZS,3,Straight Line,514882.27,LOC-MAN-001,STF-059,Good,2025-01-05,,,,
AST-0566,CDFT-0566,Irrigation Pump,Agricultural Equipment,GRT-2023-004,PRJ-2023-008,2022-08-30,1283000.0,TZS,5,Straight Line,490543.33,LOC-KIL-003,STF-029,Fair,2025-05-18,,,,
AST-0567,CDFT-0567,UPS Battery Backup,IT Equipment,GRT-2022-004,PRJ-2023-005,2022-07-23,419000.0,TZS,3,Straight Line,0.0,LOC-KIL-001,STF-083,Good,2025-05-19,,,,DA-GRT-2022-004-567
AST-0568,CDFT-0568,Projector - Epson,IT Equipment,GRT-2023-001,PRJ-2023-001,2024-08-21,1249000.0,TZS,3,Straight Line,786217.43,LOC-MAN-004,STF-114,Good,2025-07-08,,,,
AST-0569,CDFT-0569,HP Desktop Computer,IT Equipment,GRT-2023-003,PRJ-2023-013,2022-08-27,1377000.0,TZS,3,Straight Line,0.0,LOC-KIL-001,STF-106,Good,2025-01-30,,,,
AST-0570,CDFT-0570,Executive Office Desk,Furniture,GRT-2023-001,PRJ-2023-001,2024-01-06,572000.0,TZS,5,Straight Line,373424.78,LOC-MAN-004,STF-049,Fair,2025-02-24,,,,DA-GRT-2023-001-570
AST-0571,CDFT-0571,Executive Office Desk,Furniture,GRT-2023-003,PRJ-2023-013,2024-02-03,774000.0,TZS,5,Straight Line,517165.5,LOC-ARU-001,STF-027,Good,2025-08-15,,,,
AST-0572,CDFT-0572,Blood Pressure Monitor,Medical Equipment,GRT-2023-004,PRJ-2023-008,2025-02-03,278000.0,TZS,5,Straight Line,241466.12,LOC-ARU-004,STF-012,Fair,2025-08-11,,,,
AST-0573,CDFT-0573,Microscope,Medical Equipment,GRT-2023-003,PRJ-2023-006,2022-01-22,1590000.0,TZS,5,Straight Line,416381.93,LOC-KIL-003,STF-083,Fair,2025-09-09,,,,
AST-0574,CDFT-0574,Office Chair,Furniture,GRT-2023-003,PRJ-2023-006,2023-03-19,245000.0,TZS,5,Straight Line,120638.6,LOC-KIL-002,STF-055,Fair,2025-04-07,,,,
AST-0575,CDFT-0575,Water Dispenser,Office Equipment,GRT-2023-002,PRJ-2023-004,2025-01-23,433000.0,TZS,3,Straight Line,333814.05,LOC-KIL-001,STF-078,Fair,2025-03-12,,,,
AST-0576,CDFT-0576,Blood Pressure Monitor,Medical Equipment,GRT-2023-001,PRJ-2023-001,2025-04-13,259000.0,TZS,5,Straight Line,234748.67,LOC-KIL-002,STF-035,Poor,2025-01-23,,,,
AST-0577,CDFT-0577,Water Dispenser,Office Equipment,GRT-2023-001,PRJ-2023-001,2021-08-06,374000.0,TZS,3,Straight Line,0.0,LOC-KIL-002,STF-026,Fair,2025-06-23,,,,
AST-0578,CDFT-0578,Generator,Office Equipment,GRT-2023-003,PRJ-2023-006,2022-09-22,4206000.0,TZS,5,Straight Line,1661096.51,LOC-KIL-001,STF-070,Good,2025-09-03,,,,DA-GRT-2023-003-578
AST-0579,CDFT-0579,Water Dispenser,Office Equipment,GRT-2023-001,PRJ-2023-001,2021-04-02,366000.0,TZS,3,Straight Line,0.0,LOC-ARU-003,STF-019,Good,2025-06-01,,,,
AST-0580,CDFT-0580,UPS Battery Backup,IT Equipment,GRT-2023-005,PRJ-2023-010,2023-03-01,365000.0,TZS,3,Straight Line,50215.61,LOC-KIL-004,STF-118,Good,2025-06-30,,,,DA-GRT-2023-005-580
AST-0581,CDFT-0581,Blood Pressure Monitor,Medical Equipment,GRT-2023-002,PRJ-2023-004,2023-10-05,355000.0,TZS,5,Straight Line,213680.36,LOC-ARU-001,STF-046,Good,2025-02-26,,,,
AST-0582,CDFT-0582,Conference Table,Furniture,GRT-2022-003,PRJ-2023-003,2021-03-30,1024000.0,TZS,5,Straight Line,101068.31,LOC-MAN-001,STF-043,Fair,2025-03-19,,,,
AST-0583,CDFT-0583,Satellite Phone,Communication,GRT-2024-001,PRJ-2024-001,2024-07-03,843000.0,TZS,3,Straight Line,492952.09,LOC-KIL-002,STF-035,Poor,2025-05-27,,,,DA-GRT-2024-001-583
AST-0584,CDFT-0584,Satellite Phone,Communication,GRT-2023-004,PRJ-2023-009,2024-12-27,821000.0,TZS,3,Straight Line,612706.14,LOC-KIL-003,STF-100,Poor,2025-02-09,,,,DA-GRT-2023-004-584
AST-0585,CDFT-0585,Conference Table,Furniture,GRT-2024-003,PRJ-2024-005,2025-01-17,1040000.0,TZS,5,Straight Line,893645.45,LOC-KIL-002,STF-074,Poor,2025-09-02,,,,
AST-0586,CDFT-0586,Executive Office Desk,Furniture,GRT-2024-001,PRJ-2024-002,2021-09-19,562000.0,TZS,5,Straight Line,108707.19,LOC-ARU-004,STF-055,Good,2025-07-17,,,,
AST-0587,CDFT-0587,Weighing Scale,Medical Equipment,GRT-2024-001,PRJ-2024-002,2021-10-11,193000.0,TZS,5,Straight Line,39656.81,LOC-MAN-001,STF-064,Poor,2025-05-06,,,,
AST-0588,CDFT-0588,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2023-004,PRJ-2023-008,2023-02-27,2495000.0,TZS,5,Straight Line,1201220.4,LOC-MAN-004,STF-104,Good,2025-08-04,,,,DA-GRT-2023-004-588
AST-0589,CDFT-0589,Radio Set VHF,Communication,GRT-2024-002,PRJ-2024-003,2021-01-06,546000.0,TZS,5,Straight Line,29075.15,LOC-ARU-004,STF-018,Good,2025-01-09,,,,DA-GRT-2024-002-589
AST-0590,CDFT-0590,Toyota Hilux Double Cab,Vehicle,GRT-2024-002,PRJ-2024-003,2025-05-14,38724000.0,TZS,5,Straight Line,35755425.05,LOC-KIL-003,STF-107,Poor,2025-03-13,,,,DA-GRT-2024-002-590
AST-0591,CDFT-0591,Weighing Scale,Medical Equipment,GRT-2023-004,PRJ-2023-008,2021-04-25,164000.0,TZS,5,Straight Line,18521.56,LOC-MAN-004,STF-091,Fair,2025-03-12,,,,
AST-0592,CDFT-0592,Toyota Land Cruiser 4x4,Vehicle,GRT-2023-005,PRJ-2023-010,2023-02-01,50096000.0,TZS,5,Straight Line,23405564.41,LOC-KIL-002,STF-062,Good,2025-02-24,,,,DA-GRT-2023-005-592
AST-0593,CDFT-0593,Canon Printer,IT Equipment,GRT-2024-002,PRJ-2024-003,2021-10-17,692000.0,TZS,3,Straight Line,0.0,LOC-MAN-002,STF-107,Good,2025-05-06,,,,DA-GRT-2024-002-593
AST-0594,CDFT-0594,HP Desktop Computer,IT Equipment,GRT-2023-001,PRJ-2023-011,2025-03-03,1602000.0,TZS,3,Straight Line,1292053.39,LOC-ARU-001,STF-061,Good,2025-09-28,,,,
AST-0595,CDFT-0595,Conference Table,Furniture,GRT-2023-001,PRJ-2023-001,2022-08-11,1200000.0,TZS,5,Straight Line,446324.44,LOC-MAN-003,STF-005,Good,2025-03-21,,,,DA-GRT-2023-001-595
AST-0596,CDFT-0596,Canon Printer,IT Equipment,GRT-2023-001,PRJ-2023-001,2023-03-23,873000.0,TZS,3,Straight Line,137632.44,LOC-ARU-004,STF-071,Poor,2025-08-05,,,,DA-GRT-2023-001-596
AST-0597,CDFT-0597,Executive Office Desk,Furniture,GRT-2024-004,PRJ-2024-006,2022-09-19,789000.0,TZS,5,Straight Line,310307.6,LOC-KIL-003,STF-035,Fair,2025-04-27,,,,DA-GRT-2024-004-597
AST-0598,CDFT-0598,Irrigation Pump,Agricultural Equipment,GRT-2022-004,PRJ-2023-005,2025-03-02,1358000.0,TZS,5,Straight Line,1199613.14,LOC-KIL-004,STF-051,Good,2025-07-25,,,,
AST-0599,CDFT-0599,Grain Storage Silo,Agricultural Equipment,GRT-2022-003,PRJ-2023-003,2024-11-19,3002000.0,TZS,10,Straight Line,2742278.71,LOC-MAN-003,STF-052,Good,2025-09-02,,,,DA-GRT-2022-003-599
AST-0600,CDFT-0600,Canon Printer,IT Equipment,GRT-2024-002,PRJ-2024-003,2024-08-17,701000.0,TZS,3,Straight Line,438704.77,LOC-KIL-002,STF-010,Good,2025-04-10,,,,
