allocation_id,grant_id,project_id,budget_line_id,activity_id,period_id,original_amount,revised_amount,currency,version,virement_reference,approved_by,approval_date,notes
BGA-0799,GRT-2023-005,PRJ-2023-010,BDL-0143,ACT-0054,FP-2025-07,1306113.66,1306113.66,TZS,1,,,,
BGA-0800,GRT-2023-005,PRJ-2023-010,BDL-0143,ACT-0054,FP-2025-08,1115679.86,1115679.86,TZS,1,,,,
BGA-0801,GRT-2023-005,PRJ-2023-010,BDL-0143,ACT-0055,FP-2025-09,1478747.55,1478747.55,TZS,1,,,,
BGA-0802,GRT-2023-005,PRJ-2023-010,BDL-0143,ACT-0056,FP-2025-10,969043.4,969043.4,TZS,1,,,,
BGA-0803,GRT-2023-005,PRJ-2023-010,BDL-0143,ACT-0055,FP-2025-11,878556.95,878556.95,TZS,1,,,,
BGA-0804,GRT-2023-005,PRJ-2023-010,BDL-0143,ACT-0054,FP-2025-12,808528.57,808528.57,TZS,1,,,,
BGA-0805,GRT-2023-005,PRJ-2023-010,BDL-0146,ACT-0054,FP-2025-01,780248.1,780248.1,TZS,1,,,,
BGA-0806,GRT-2023-005,PRJ-2023-010,BDL-0146,ACT-0055,FP-2025-02,780157.84,780157.84,TZS,1,,,,
BGA-0807,GRT-2023-005,PRJ-2023-010,BDL-0146,ACT-0056,FP-2025-03,771008.71,771008.71,TZS,1,,,,
BGA-0808,GRT-2023-005,PRJ-2023-010,BDL-0146,ACT-0055,FP-2025-04,870955.6,870955.6,TZS,1,,,,
BGA-0809,GRT-2023-005,PRJ-2023-010,BDL-0146,ACT-0056,FP-2025-05,939972.43,911963.49,TZS,2,VIR-2025-010,STF-001,2025-02-10,Quarterly reallocation
BGA-0810,GRT-2023-005,PRJ-2023-010,BDL-0146,ACT-0054,FP-2025-06,1025313.3,1025313.3,TZS,1,,,,
BGA-0811,GRT-2023-005,PRJ-2023-010,BDL-0146,ACT-0055,FP-2025-07,1320050.13,1320050.13,TZS,1,,,,
BGA-0812,GRT-2023-005,PRJ-2023-010,BDL-0146,ACT-0055,FP-2025-08,1349389.66,1349389.66,TZS,1,,,,
BGA-0813,GRT-2023-005,PRJ-2023-010,BDL-0146,ACT-0056,FP-2025-09,1229724.68,1229724.68,TZS,1,,,,
BGA-0814,GRT-2023-005,PRJ-2023-010,BDL-0146,ACT-0054,FP-2025-10,878436.14,818677.25,TZS,2,VIR-2025-038,STF-001,2025-02-04,Quarterly reallocation
BGA-0815,GRT-2023-005,PRJ-2023-010,BDL-0146,ACT-0056,FP-2025-11,815243.84,763652.17,TZS,2,VIR-2025-011,STF-002,2025-08-25,Quarterly reallocation
BGA-0816,GRT-2023-005,PRJ-2023-010,BDL-0146,ACT-0056,FP-2025-12,675883.19,675883.19,TZS,1,,,,
BGA-0817,GRT-2023-005,PRJ-2023-010,BDL-0147,ACT-0056,FP-2025-01,381652.44,381652.44,TZS,1,,,,
BGA-0818,GRT-2023-005,PRJ-2023-010,BDL-0147,ACT-0054,FP-2025-02,350640.82,350640.82,TZS,1,,,,
BGA-0819,GRT-2023-005,PRJ-2023-010,BDL-0147,ACT-0055,FP-2025-03,284910.36,284910.36,TZS,1,,,,
BGA-0820,GRT-2023-005,PRJ-2023-010,BDL-0147,ACT-0055,FP-2025-04,515969.15,515969.15,TZS,1,,,,
BGA-0821,GRT-2023-005,PRJ-2023-010,BDL-0147,ACT-0054,FP-2025-05,468019.19,468019.19,TZS,1,,,,
BGA-0822,GRT-2023-005,PRJ-2023-010,BDL-0147,ACT-0054,FP-2025-06,472045.2,472045.2,TZS,1,,,,
BGA-0823,GRT-2023-005,PRJ-2023-010,BDL-0147,ACT-0055,FP-2025-07,560246.39,560246.39,TZS,1,,,,
BGA-0824,GRT-2023-005,PRJ-2023-010,BDL-0147,ACT-0055,FP-2025-08,533993.65,532052.83,TZS,2,VIR-2025-007,STF-001,2025-02-21,Quarterly reallocation
BGA-0825,GRT-2023-005,PRJ-2023-010,BDL-0147,ACT-0056,FP-2025-09,518811.68,518811.68,TZS,1,,,,
BGA-0826,GRT-2023-005,PRJ-2023-010,BDL-0147,ACT-0054,FP-2025-10,311028.92,311028.92,TZS,1,,,,
BGA-0827,GRT-2023-005,PRJ-2023-010,BDL-0147,ACT-0056,FP-2025-11,279875.47,279875.47,TZS,1,,,,
BGA-0828,GRT-2023-005,PRJ-2023-010,BDL-0147,ACT-0056,FP-2025-12,262088.05,262088.05,TZS,1,,,,
BGA-0829,GRT-2023-005,PRJ-2023-010,BDL-0140,ACT-0056,FP-2025-01,476212.11,444106.94,TZS,2,VIR-2025-039,STF-003,2025-07-31,Quarterly reallocation
BGA-0830,GRT-2023-005,PRJ-2023-010,BDL-0140,ACT-0056,FP-2025-02,346243.87,346243.87,TZS,1,,,,
BGA-0831,GRT-2023-005,PRJ-2023-010,BDL-0140,ACT-0055,FP-2025-03,458365.05,458365.05,TZS,1,,,,
BGA-0832,GRT-2023-005,PRJ-2023-010,BDL-0140,ACT-0055,FP-2025-04,696355.31,696355.31,TZS,1,,,,
BGA-0833,GRT-2023-005,PRJ-2023-010,BDL-0140,ACT-0055,FP-2025-05,540038.08,540038.08,TZS,1,,,,
BGA-0834,GRT-2023-005,PRJ-2023-010,BDL-0140,ACT-0056,FP-2025-06,569354.99,569354.99,TZS,1,,,,
BGA-0835,GRT-2023-005,PRJ-2023-010,BDL-0140,ACT-0055,FP-2025-07,713144.86,713144.86,TZS,1,,,,
BGA-0836,GRT-2023-005,PRJ-2023-010,BDL-0140,ACT-0054,FP-2025-08,685744.45,685744.45,TZS,1,,,,
BGA-0837,GRT-2023-005,PRJ-2023-010,BDL-0140,ACT-0055,FP-2025-09,632074.35,632074.35,TZS,1,,,,
BGA-0838,GRT-2023-005,PRJ-2023-010,BDL-0140,ACT-0056,FP-2025-10,390641.14,428672.25,TZS,2,VIR-2025-037,STF-003,2025-01-31,Quarterly reallocation
BGA-0839,GRT-2023-005,PRJ-2023-010,BDL-0140,ACT-0054,FP-2025-11,435964.42,435964.42,TZS,1,,,,
BGA-0840,GRT-2023-005,PRJ-2023-010,BDL-0140,ACT-0055,FP-2025-12,465032.3,465032.3,TZS,1,,,,
BGA-0841,GRT-2024-003,PRJ-2024-005,BDL-0177,ACT-0060,FP-2025-01,610.8,610.8,USD,1,,,,
BGA-0842,GRT-2024-003,PRJ-2024-005,BDL-0177,ACT-0060,FP-2025-02,695.1,695.1,USD,1,,,,
BGA-0843,GRT-2024-003,PRJ-2024-005,BDL-0177,ACT-0060,FP-2025-03,746.68,746.68,USD,1,,,,
BGA-0844,GRT-2024-003,PRJ-2024-005,BDL-0177,ACT-0060,FP-2025-04,826.69,826.69,USD,1,,,,
BGA-0845,GRT-2024-003,PRJ-2024-005,BDL-0177,ACT-0059,FP-2025-05,855.17,855.17,USD,1,,,,
BGA-0846,GRT-2024-003,PRJ-2024-005,BDL-0177,ACT-0058,FP-2025-06,1052.64,1052.64,USD,1,,,,
BGA-0847,GRT-2024-003,PRJ-2024-005,BDL-0177,ACT-0058,FP-2025-07,1238.06,1238.06,USD,1,,,,
BGA-0848,GRT-2024-003,PRJ-2024-005,BDL-0177,ACT-0058,FP-2025-08,1060.96,1060.96,USD,1,,,,
BGA-0849,GRT-2024-003,PRJ-2024-005,BDL-0177,ACT-0059,FP-2025-09,910.78,910.78,USD,1,,,,
BGA-0850,GRT-2024-003,PRJ-2024-005,BDL-0177,ACT-0057,FP-2025-10,759.11,759.11,USD,1,,,,
BGA-0851,GRT-2024-003,PRJ-2024-005,BDL-0177,ACT-0057,FP-2025-11,585.62,585.62,USD,1,,,,
BGA-0852,GRT-2024-003,PRJ-2024-005,BDL-0177,ACT-0060,FP-2025-12,760.07,760.07,USD,1,,,,
BGA-0853,GRT-2024-003,PRJ-2024-005,BDL-0176,ACT-0057,FP-2025-01,776.11,776.11,USD,1,,,,
BGA-0854,GRT-2024-003,PRJ-2024-005,BDL-0176,ACT-0057,FP-2025-02,600.3,600.3,USD,1,,,,
BGA-0855,GRT-2024-003,PRJ-2024-005,BDL-0176,ACT-0060,FP-2025-03,722.69,722.69,USD,1,,,,
BGA-0856,GRT-2024-003,PRJ-2024-005,BDL-0176,ACT-0057,FP-2025-04,970.73,970.73,USD,1,,,,
BGA-0857,GRT-2024-003,PRJ-2024-005,BDL-0176,ACT-0060,FP-2025-05,1093.93,1093.93,USD,1,,,,
BGA-0858,GRT-2024-003,PRJ-2024-005,BDL-0176,ACT-0059,FP-2025-06,905.74,905.74,USD,1,,,,
BGA-0859,GRT-2024-003,PRJ-2024-005,BDL-0176,ACT-0058,FP-2025-07,931.48,931.48,USD,1,,,,
BGA-0860,GRT-2024-003,PRJ-2024-005,BDL-0176,ACT-0059,FP-2025-08,1109.92,1109.92,USD,1,,,,
BGA-0861,GRT-2024-003,PRJ-2024-005,BDL-0176,ACT-0058,FP-2025-09,950.37,875.97,USD,2,VIR-2025-018,STF-002,2025-04-01,Quarterly reallocation
BGA-0862,GRT-2024-003,PRJ-2024-005,BDL-0176,ACT-0058,FP-2025-10,708.15,708.15,USD,1,,,,
BGA-0863,GRT-2024-003,PRJ-2024-005,BDL-0176,ACT-0057,FP-2025-11,667.85,667.85,USD,1,,,,
BGA-0864,GRT-2024-003,PRJ-2024-005,BDL-0176,ACT-0059,FP-2025-12,774.34,774.34,USD,1,,,,
BGA-0865,GRT-2024-003,PRJ-2024-005,BDL-0180,ACT-0058,FP-2025-01,488.24,488.24,USD,1,,,,
BGA-0866,GRT-2024-003,PRJ-2024-005,BDL-0180,ACT-0060,FP-2025-02,542.08,542.08,USD,1,,,,
BGA-0867,GRT-2024-003,PRJ-2024-005,BDL-0180,ACT-0060,FP-2025-03,535.54,535.54,USD,1,,,,
BGA-0868,GRT-2024-003,PRJ-2024-005,BDL-0180,ACT-0059,FP-2025-04,729.76,729.76,USD,1,,,,
BGA-0869,GRT-2024-003,PRJ-2024-005,BDL-0180,ACT-0059,FP-2025-05,681.34,681.34,USD,1,,,,
BGA-0870,GRT-2024-003,PRJ-2024-005,BDL-0180,ACT-0059,FP-2025-06,837.46,837.46,USD,1,,,,
BGA-0871,GRT-2024-003,PRJ-2024-005,BDL-0180,ACT-0060,FP-2025-07,896.56,896.56,USD,1,,,,
BGA-0872,GRT-2024-003,PRJ-2024-005,BDL-0180,ACT-0060,FP-2025-08,921.77,921.77,USD,1,,,,
BGA-0873,GRT-2024-003,PRJ-2024-005,BDL-0180,ACT-0057,FP-2025-09,892.36,892.36,USD,1,,,,
BGA-0874,GRT-2024-003,PRJ-2024-005,BDL-0180,ACT-0060,FP-2025-10,516.21,516.21,USD,1,,,,
BGA-0875,GRT-2024-003,PRJ-2024-005,BDL-0180,ACT-0058,FP-2025-11,547.76,547.76,USD,1,,,,
BGA-0876,GRT-2024-003,PRJ-2024-005,BDL-0180,ACT-0059,FP-2025-12,582.39,582.39,USD,1,,,,
BGA-0877,GRT-2024-003,PRJ-2024-005,BDL-0184,ACT-0059,FP-2025-01,3201.19,3079.75,USD,2,VIR-2025-006,STF-002,2025-06-22,Quarterly reallocation
BGA-0878,GRT-2024-003,PRJ-2024-005,BDL-0184,ACT-0058,FP-2025-02,3496.67,3496.67,USD,1,,,,
BGA-0879,GRT-2024-003,PRJ-2024-005,BDL-0184,ACT-0059,FP-2025-03,3150.37,3150.37,USD,1,,,,
BGA-0880,GRT-2024-003,PRJ-2024-005,BDL-0184,ACT-0058,FP-2025-04,3887.34,3887.34,USD,1,,,,
BGA-0881,GRT-2024-003,PRJ-2024-005,BDL-0184,ACT-0058,FP-2025-05,4450.49,4450.49,USD,1,,,,
BGA-0882,GRT-2024-003,PRJ-2024-005,BDL-0184,ACT-0058,FP-2025-06,5116.09,5116.09,USD,1,,,,
BGA-0883,GRT-2024-003,PRJ-2024-005,BDL-0184,ACT-0059,FP-2025-07,5770.02,5770.02,USD,1,,,,
BGA-0884,GRT-2024-003,PRJ-2024-005,BDL-0184,ACT-0057,FP-2025-08,4388.15,4388.15,USD,1,,,,
BGA-0885,GRT-2024-003,PRJ-2024-005,BDL-0184,ACT-0057,FP-2025-09,5446.15,5446.15,USD,1,,,,
BGA-0886,GRT-2024-003,PRJ-2024-005,BDL-0184,ACT-0057,FP-2025-10,3516.33,3516.33,USD,1,,,,
BGA-0887,GRT-2024-003,PRJ-2024-005,BDL-0184,ACT-0059,FP-2025-11,3622.89,3622.89,USD,1,,,,
BGA-0888,GRT-2024-003,PRJ-2024-005,BDL-0184,ACT-0059,FP-2025-12,3170.45,3170.45,USD,1,,,,
BGA-0889,GRT-2024-003,PRJ-2024-005,BDL-0183,ACT-0059,FP-2025-01,501.1,501.1,USD,1,,,,
BGA-0890,GRT-2024-003,PRJ-2024-005,BDL-0183,ACT-0058,FP-2025-02,482.41,482.41,USD,1,,,,
BGA-0891,GRT-2024-003,PRJ-2024-005,BDL-0183,ACT-0060,FP-2025-03,413.26,413.26,USD,1,,,,
BGA-0892,GRT-2024-003,PRJ-2024-005,BDL-0183,ACT-0059,FP-2025-04,827.97,826.67,USD,2,VIR-2025-044,STF-001,2025-04-28,Quarterly reallocation
BGA-0893,GRT-2024-003,PRJ-2024-005,BDL-0183,ACT-0060,FP-2025-05,838.35,838.35,USD,1,,,,
BGA-0894,GRT-2024-003,PRJ-2024-005,BDL-0183,ACT-0058,FP-2025-06,652.21,648.86,USD,2,VIR-2025-007,STF-002,2025-04-03,Quarterly reallocation
BGA-0895,GRT-2024-003,PRJ-2024-005,BDL-0183,ACT-0059,FP-2025-07,841.03,841.03,USD,1,,,,
BGA-0896,GRT-2024-003,PRJ-2024-005,BDL-0183,ACT-0059,FP-2025-08,720.11,720.11,USD,1,,,,
BGA-0897,GRT-2024-003,PRJ-2024-005,BDL-0183,ACT-0058,FP-2025-09,761.57,761.57,USD,1,,,,
BGA-0898,GRT-2024-003,PRJ-2024-005,BDL-0183,ACT-0059,FP-2025-10,486.68,486.68,USD,1,,,,
BGA-0899,GRT-2024-003,PRJ-2024-005,BDL-0183,ACT-0058,FP-2025-11,574.24,574.24,USD,1,,,,
BGA-0900,GRT-2024-003,PRJ-2024-005,BDL-0183,ACT-0058,FP-2025-12,517.32,517.32,USD,1,,,,
