expenditure_id,grant_id,project_id,activity_id,budget_line_id,account_id,cost_centre_id,location_id,period_id,transaction_date,transaction_type,vendor_id,staff_id,procurement_id,description,amount_original,original_currency,exchange_rate,amount_usd,amount_grant_currency,authorised_by,posted_by,posted_date,document_reference,payment_method,payment_reference,is_reversal,reversal_reference,notes
EXP-2025-00070,GRT-2021-001,PRJ-2023-007,ACT-0030,BDL-0209,ACC-5001,CC-PRG-WEE,LOC-ARU-001,FP-2025-01,2025-01-30,Salary Payment,,STF-063,,Salary Payment - PRJ-2023-007 - Jan 2025,1836000.0,TZS,2536.53,723.82,723.82,STF-002,STF-005,2025-02-01,INV-9018-2025-0070,Cheque,CHQ-26894,False,,
EXP-2025-00071,GRT-2024-002,PRJ-2024-003,ACT-0048,BDL-0166,ACC-5403,CC-PRG-CHP,LOC-ARU-003,FP-2025-01,2025-01-09,Communication,,,,Communication - PRJ-2024-003 - Jan 2025,267000.0,TZS,2523.68,105.8,105.8,STF-009,STF-002,2025-01-14,INV-2953-2025-0071,Cash,CHQ-67875,False,,
EXP-2025-00072,GRT-2024-002,PRJ-2024-004,ACT-0053,BDL-0168,ACC-5401,CC-PRG-CHP,LOC-MAN-004,FP-2025-01,19/01/2025,Office Rent,VND-0017,,,Office Rent - PRJ-2024-004 - Jan 2025,2297000.0,TZS,2512.26,914.32,914.32,STF-007,STF-002,2025-01-24,INV-5595-2025-0072,Bank Transfer,TRF-20250119-0072,False,,
EXP-2025-00073,GRT-2023-004,PRJ-2023-008,ACT-0034,BDL-0117,ACC-5302,CC-PRG-CLR,LOC-MAN-002,FP-2025-01,02-Jan-2025,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-008 - Jan 2025,981000.0,TZS,2543.64,385.67,385.67,STF-006,STF-004,2025-01-07,INV-6161-2025-0073,Bank Transfer,TRF-20250102-0073,False,,
EXP-2025-00074,GRT-2023-003,PRJ-2023-006,ACT-0024,BDL-0076,ACC-5403,CC-PRG-WEE,LOC-KIL-001,FP-2025-01,2025-01-25,Communication,,,,Communication - PRJ-2023-006 - Jan 2025,204000.0,TZS,2507.28,81.36,81.36,STF-003,STF-004,2025-01-26,INV-6109-2025-0074,Cash,CHQ-83471,False,,
EXP-2025-00075,GRT-2021-001,PRJ-2023-007,ACT-0029,BDL-0196,ACC-5202,CC-PRG-WEE,LOC-ARU-001,FP-2025-01,2025-01-10,Training Materials,,,,Training Materials - PRJ-2023-007 - Jan 2025,106000.0,TZS,2542.34,41.69,41.69,STF-001,STF-003,2025-01-11,INV-2583-2025-0075,Bank Transfer,TRF-20250110-0075,False,,
EXP-2025-00076,GRT-2024-004,PRJ-2024-006,ACT-0068,BDL-0214,ACC-5203,CC-PRG-CLR,LOC-MAN-002,FP-2025-01,2025-01-05,Facilitator Fee,,STF-012,,Facilitator Fee - PRJ-2024-006 - Jan 2025,414000.0,TZS,2484.72,166.62,166.62,STF-003,STF-006,2025-01-09,INV-9304-2025-0076,Bank Transfer,TRF-20250105-0076,False,,
EXP-2025-00077,GRT-2022-003,PRJ-2023-003,ACT-0012,BDL-0042,ACC-5103,CC-PRG-HLT,LOC-KIL-003,FP-2025-01,2025-01-04,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2023-003 - Jan 2025,622000.0,TZS,2513.24,247.49,247.49,STF-003,STF-003,2025-01-07,INV-7991-2025-0077,Cash,CHQ-30687,False,,
EXP-2025-00078,GRT-2024-002,PRJ-2024-004,ACT-0051,BDL-0162,ACC-5203,CC-PRG-CHP,LOC-MAN-004,FP-2025-01,2025-01-31,Facilitator Fee,,STF-020,,Facilitator Fee - PRJ-2024-004 - Jan 2025,477000.0,TZS,2529.55,188.57,188.57,STF-007,STF-005,2025-02-01,INV-7944-2025-0078,Bank Transfer,TRF-20250131-0078,False,,
EXP-2025-00079,GRT-2021-001,PRJ-2023-007,ACT-0029,BDL-0191,ACC-5002,CC-PRG-WEE,LOC-ARU-001,FP-2025-01,2025-01-31,Salary Payment,,STF-118,,Salary Payment - PRJ-2023-007 - Jan 2025,3668000.0,TZS,2491.22,1472.37,1472.37,STF-009,STF-003,2025-02-03,INV-6981-2025-0079,Bank Transfer,TRF-20250131-0079,False,,
EXP-2025-00080,GRT-2024-003,PRJ-2024-005,ACT-0058,BDL-0182,ACC-5403,CC-PRG-HLT,LOC-ARU-004,FP-2025-01,2025-01-03,Communication,,,,Communication - PRJ-2024-005 - Jan 2025,71000.0,TZS,2542.69,27.92,27.92,STF-002,STF-005,2025-01-08,INV-6741-2025-0080,Bank Transfer,TRF-20250103-0080,False,,
EXP-2025-00081,GRT-2022-003,PRJ-2023-003,ACT-0013,BDL-0059,ACC-5303,CC-PRG-HLT,LOC-KIL-003,FP-2025-01,2025-01-18,ICT Equipment,VND-0033,,,ICT Equipment - PRJ-2023-003 - Jan 2025,4189000.0,TZS,2508.13,1670.17,1670.17,STF-006,STF-005,2025-01-19,INV-8643-2025-0081,Cheque,CHQ-40913,False,,
EXP-2025-00082,GRT-2024-002,PRJ-2024-003,ACT-0046,BDL-0159,ACC-5001,CC-PRG-CHP,LOC-ARU-003,FP-2025-01,2025-01-16,Salary Payment,,STF-091,,Salary Payment - PRJ-2024-003 - Jan 2025,3392000.0,TZS,2536.3,1337.38,1337.38,STF-010,STF-002,2025-01-17,INV-5774-2025-0082,Bank Transfer,TRF-20250116-0082,False,,
EXP-2025-00083,GRT-2021-001,PRJ-2023-007,ACT-0030,BDL-0190,ACC-5402,CC-PRG-WEE,LOC-ARU-001,FP-2025-01,2025-01-10,Utilities,,,,Utilities - PRJ-2023-007 - Jan 2025,647000.0,TZS,2496.53,259.16,259.16,STF-009,STF-003,2025-01-14,INV-3322-2025-0083,Cheque,,False,,
EXP-2025-00084,GRT-2023-005,PRJ-2023-010,ACT-0054,BDL-0153,ACC-5101,CC-PRG-HLT,LOC-KIL-001,FP-2025-01,2025-01-03,Domestic Travel,,STF-019,,Domestic Travel - PRJ-2023-010 - Jan 2025,348000.0,TZS,2493.31,139.57,139.57,STF-010,STF-003,2025-01-07,INV-7065-2025-0084,Bank Transfer,TRF-20250103-0084,False,,
EXP-2025-00085,GRT-2024-002,PRJ-2024-004,ACT-0050,BDL-0159,ACC-5401,CC-PRG-CHP,LOC-MAN-004,FP-2025-01,2025-01-08,Office Rent,VND-0081,,PRC-2025-2087,Office Rent - PRJ-2024-004 - Jan 2025,1028000.0,TZS,2465.56,416.94,416.94,STF-002,STF-002,2025-01-13,INV-3412-2025-0085,Cash,CHQ-67296,False,,
EXP-2025-00086,GRT-2023-001,PRJ-2023-001,ACT-0005,BDL-0004,ACC-5401,CC-PRG-HLT,LOC-KIL-001,FP-2025-01,2025-01-19,Office Rent,VND-0018,,PRC-2025-2067,Office Rent - PRJ-2023-001 - Jan 2025,1969000.0,TZS,2471.1,796.81,796.81,STF-009,STF-003,2025-01-22,INV-9157-2025-0086,Cheque,CHQ-98287,False,,
EXP-2025-00087,GRT-2024-001,PRJ-2024-002,ACT-0045,BDL-0086,ACC-5101,CC-PRG-AGR,LOC-KIL-004,FP-2025-01,2025-01-16,Domestic Travel,,STF-020,,Domestic Travel - PRJ-2024-002 - Jan 2025,348000.0,TZS,2471.75,140.79,140.79,STF-002,STF-003,2025-01-21,INV-4687-2025-0087,Cheque,CHQ-82565,False,,
EXP-2025-00088,GRT-2023-001,PRJ-2023-011,ACT-0063,BDL-0012,ACC-5302,CC-PRG-HLT,LOC-MAN-001,FP-2025-01,2025-01-23,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-011 - Jan 2025,1224000.0,TZS,2482.7,493.01,493.01,STF-001,STF-005,2025-01-24,INV-5832-2025-0088,Mobile Money,CHQ-56122,False,,
EXP-2025-00089,GRT-2023-003,PRJ-2023-006,ACT-0023,BDL-0081,ACC-5101,CC-PRG-WEE,LOC-KIL-001,FP-2025-01,2025-01-28,Domestic Travel,,STF-013,,Domestic Travel - PRJ-2023-006 - Jan 2025,183000.0,TZS,2501.92,73.14,73.14,STF-007,STF-002,2025-01-29,INV-8522-2025-0089,Bank Transfer,TRF-20250128-0089,False,,
EXP-2025-00090,GRT-2023-004,PRJ-2023-009,ACT-0036,BDL-0109,ACC-5404,CC-PRG-CLR,LOC-MAN-003,FP-2025-01,2025-01-08,M&E Activities,,,,M&E Activities - PRJ-2023-009 - Jan 2025,807000.0,TZS,2501.26,322.64,322.64,STF-003,STF-004,2025-01-11,INV-7496-2025-0090,Cash,CHQ-37215,False,,
EXP-2025-00091,GRT-2023-004,PRJ-2023-009,ACT-0037,BDL-0115,ACC-5101,CC-PRG-CLR,LOC-MAN-003,FP-2025-01,2025-01-11,Domestic Travel,,STF-120,,Domestic Travel - PRJ-2023-009 - Jan 2025,140000.0,TZS,2458.04,56.96,56.96,STF-002,STF-003,2025-01-14,INV-4967-2025-0091,Bank Transfer,TRF-20250111-0091,False,,
EXP-2025-00092,GRT-2024-004,PRJ-2024-006,ACT-0067,BDL-0217,ACC-5002,CC-PRG-CLR,LOC-MAN-002,FP-2025-01,2025-01-30,Salary Payment,,STF-074,,Salary Payment - PRJ-2024-006 - Jan 2025,3836000.0,TZS,2489.01,1541.18,1541.18,STF-008,STF-004,2025-02-04,,Bank Transfer,TRF-20250130-0092,False,,
EXP-2025-00093,GRT-2024-001,PRJ-2024-007,ACT-0076,BDL-0098,ACC-5103,CC-PRG-AGR,LOC-ARU-002,FP-2025-01,2025-01-20,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2024-007 - Jan 2025,450000.0,TZS,2463.9,182.64,182.64,STF-008,STF-006,2025-01-23,INV-4992-2025-0093,Cash,,False,,
EXP-2025-00094,GRT-2023-001,PRJ-2023-001,ACT-0003,BDL-0002,ACC-5101,CC-PRG-HLT,LOC-KIL-001,FP-2025-01,01-25-2025,Domestic Travel,,STF-008,,Domestic Travel - PRJ-2023-001 - Jan 2025,203000.0,TZS,2476.68,81.96,81.96,STF-001,STF-002,2025-01-30,INV-3640-2025-0094,Mobile Money,CHQ-65027,False,,
EXP-2025-00095,GRT-2023-002,PRJ-2023-004,ACT-0017,BDL-0025,ACC-5305,CC-PRG-EDU,LOC-ARU-002,FP-2025-01,2025-01-15,Office Supplies,VND-0134,,PRC-2025-2286,Office Supplies - PRJ-2023-004 - Jan 2025,63000.0,TZS,2559.51,24.61,24.61,STF-002,STF-004,2025-01-18,INV-9592-2025-0095,Bank Transfer,TRF-20250115-0095,False,,
EXP-2025-00096,GRT-2024-001,PRJ-2024-002,ACT-0045,BDL-0085,ACC-5302,CC-PRG-AGR,LOC-KIL-004,FP-2025-01,17-Jan-2025,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2024-002 - Jan 2025,385000.0,TZS,2464.34,156.23,156.23,STF-008,STF-004,2025-01-18,INV-4848-2025-0096,Bank Transfer,TRF-20250117-0096,False,,
EXP-2025-00097,GRT-2023-002,PRJ-2023-012,ACT-0073,BDL-0035,ACC-5103,CC-PRG-EDU,LOC-ARU-001,FP-2025-01,2025-01-30,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2023-012 - Jan 2025,689000.0,TZS,2504.03,275.16,275.16,STF-001,STF-005,2025-02-02,INV-9878-2025-0097,Mobile Money,CHQ-74165,False,,
EXP-2025-00098,GRT-2024-002,PRJ-2024-003,ACT-0047,BDL-0171,ACC-5101,CC-PRG-CHP,LOC-ARU-003,FP-2025-01,2025-01-24,Domestic Travel,,STF-103,,Domestic Travel - PRJ-2024-003 - Jan 2025,220000.0,TZS,2471.62,89.01,89.01,STF-007,STF-004,2025-01-28,INV-1606-2025-0098,Bank Transfer,TRF-20250124-0098,False,,
EXP-2025-00099,GRT-2023-003,PRJ-2023-006,ACT-0024,BDL-0074,ACC-5404,CC-PRG-WEE,LOC-KIL-001,FP-2025-01,2025-01-25,M&E Activities,,,,M&E Activities - PRJ-2023-006 - Jan 2025,372000.0,TZS,2459.34,151.26,151.26,STF-003,STF-006,2025-01-29,INV-6000-2025-0099,Bank Transfer,TRF-20250125-0099,False,,
EXP-2025-00100,GRT-2021-001,PRJ-2023-007,ACT-0026,BDL-0206,ACC-5201,CC-PRG-WEE,LOC-ARU-001,FP-2025-01,2025-01-24,Training Venue,VND-0043,,,Training Venue - PRJ-2023-007 - Jan 2025,1287000.0,TZS,2541.66,506.36,506.36,STF-007,STF-004,2025-01-29,INV-4783-2025-0100,Bank Transfer,TRF-20250124-0100,False,,
EXP-2025-00101,GRT-2022-003,PRJ-2023-003,ACT-0013,BDL-0056,ACC-5201,CC-PRG-HLT,LOC-KIL-003,FP-2025-01,2025-01-15,Training Venue,VND-0147,,PRC-2025-1702,Training Venue - PRJ-2023-003 - Jan 2025,1600000.0,TZS,2471.69,647.33,647.33,STF-006,STF-003,2025-01-19,INV-2754-2025-0101,Bank Transfer,TRF-20250115-0101,False,,
EXP-2025-00102,GRT-2023-001,PRJ-2023-002,ACT-0006,BDL-0003,ACC-5101,CC-PRG-HLT,LOC-KIL-002,FP-2025-01,2025-01-01,Domestic Travel,,STF-062,,Domestic Travel - PRJ-2023-002 - Jan 2025,409000.0,TZS,2473.37,165.36,165.36,STF-005,STF-003,2025-01-05,INV-2002-2025-0102,Bank Transfer,TRF-20250101-0102,False,,
EXP-2025-00103,GRT-2024-002,PRJ-2024-003,ACT-0046,BDL-0157,ACC-5003,CC-PRG-CHP,LOC-ARU-003,FP-2025-01,2025-01-06,Consultancy Fee,VND-0013,,,Consultancy Fee - PRJ-2024-003 - Jan 2025,563000.0,TZS,2529.8,222.55,222.55,STF-001,STF-006,2025-01-09,INV-2310-2025-0103,Bank Transfer,TRF-20250106-0103,False,,
EXP-2025-00104,GRT-2023-002,PRJ-2023-004,ACT-0016,BDL-0024,ACC-5001,CC-PRG-EDU,LOC-ARU-002,FP-2025-01,2025-01-06,Salary Payment,,STF-093,,Salary Payment - PRJ-2023-004 - Jan 2025,2728000.0,TZS,2543.91,1072.36,1072.36,STF-006,STF-002,2025-01-11,INV-2242-2025-0104,Bank Transfer,TRF-20250106-0104,False,,
EXP-2025-00105,GRT-2023-003,PRJ-2023-006,ACT-0021,BDL-0075,ACC-5202,CC-PRG-WEE,LOC-KIL-001,FP-2025-01,2025-01-01,Training Materials,,,,Training Materials - PRJ-2023-006 - Jan 2025,220000.0,TZS,2498.27,88.06,88.06,STF-002,STF-006,2025-01-02,INV-2551-2025-0105,Bank Transfer,TRF-20250101-0105,False,,
EXP-2025-00106,GRT-2023-001,PRJ-2023-002,ACT-0006,BDL-0012,ACC-5302,CC-PRG-HLT,LOC-KIL-002,FP-2025-01,2025-01-26,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-002 - Jan 2025,254000.0,TZS,2559.95,99.22,99.22,STF-009,STF-003,2025-01-29,INV-2052-2025-0106,Cash,CHQ-51689,False,,
EXP-2025-00107,GRT-2023-003,PRJ-2023-013,ACT-0080,BDL-0066,ACC-5303,CC-PRG-HLT,LOC-ARU-001,FP-2025-01,2025-01-10,ICT Equipment,VND-0132,,,ICT Equipment - PRJ-2023-013 - Jan 2025,4041000.0,TZS,2517.55,1605.13,1605.13,STF-005,STF-005,2025-01-13,INV-6799-2025-0107,Bank Transfer,TRF-20250110-0107,False,,
EXP-2025-00108,GRT-2023-001,PRJ-2023-001,ACT-0004,BDL-0003,ACC-5202,CC-PRG-HLT,LOC-KIL-001,FP-2025-01,2025-01-13,Training Materials,,,,Training Materials - PRJ-2023-001 - Jan 2025,157000.0,TZS,2552.31,61.51,61.51,STF-006,STF-004,2025-01-17,INV-7047-2025-0108,Mobile Money,CHQ-14599,False,,
EXP-2025-00109,GRT-2023-001,PRJ-2023-011,ACT-0061,BDL-0016,ACC-5403,CC-PRG-HLT,LOC-MAN-001,FP-2025-01,2025-01-29,Communication,,,,Communication - PRJ-2023-011 - Jan 2025,244000.0,TZS,2497.67,97.69,97.69,STF-004,STF-002,2025-02-02,INV-7388-2025-0109,Cheque,,False,,
EXP-2025-00110,GRT-2021-001,PRJ-2023-007,ACT-0027,BDL-0201,ACC-5401,CC-PRG-WEE,LOC-ARU-001,FP-2025-01,20-Jan-2025,Office Rent,VND-0129,,PRC-2025-1913,Office Rent - PRJ-2023-007 - Jan 2025,1699000.0,TZS,2509.0,677.16,677.16,STF-006,STF-003,2025-01-23,INV-7293-2025-0110,Bank Transfer,TRF-20250120-0110,False,,
EXP-2025-00111,GRT-2024-003,PRJ-2024-005,ACT-0057,BDL-0184,ACC-5403,CC-PRG-HLT,LOC-ARU-004,FP-2025-01,2025-01-30,Communication,,,,Communication - PRJ-2024-005 - Jan 2025,118000.0,TZS,2483.62,47.51,47.51,STF-007,STF-003,2025-02-04,INV-5295-2025-0111,Bank Transfer,TRF-20250130-0111,False,,
EXP-2025-00112,GRT-2024-002,PRJ-2024-003,ACT-0048,BDL-0172,ACC-5405,CC-PRG-CHP,LOC-ARU-003,FP-2025-01,2025-01-30,Community Outreach,,,,Community Outreach - PRJ-2024-003 - Jan 2025,181000.0,TZS,2475.65,73.11,73.11,STF-010,STF-003,2025-02-03,INV-2301-2025-0112,Mobile Money,CHQ-90701,False,,
EXP-2025-00113,GRT-2024-003,PRJ-2024-005,ACT-0057,BDL-0188,ACC-5202,CC-PRG-HLT,LOC-ARU-004,FP-2025-01,2025-01-21,Training Materials,,,,Training Materials - PRJ-2024-005 - Jan 2025,161000.0,TZS,2495.28,64.52,64.52,STF-008,STF-006,2025-01-25,INV-4359-2025-0113,Cash,,False,,
EXP-2025-00114,GRT-2022-003,PRJ-2023-003,ACT-0014,BDL-0057,ACC-5403,CC-PRG-HLT,LOC-KIL-003,FP-2025-01,2025-01-06,Communication,,,,Communication - PRJ-2023-003 - Jan 2025,203000.0,TZS,2512.88,80.78,80.78,STF-001,STF-006,2025-01-07,INV-8384-2025-0114,Cheque,CHQ-17658,False,,
EXP-2025-00115,GRT-2023-005,PRJ-2023-010,ACT-0055,BDL-0149,ACC-5001,CC-PRG-HLT,LOC-KIL-001,FP-2025-01,2025-01-13,Salary Payment,,STF-086,,Salary Payment - PRJ-2023-010 - Jan 2025,2547000.0,TZS,2493.43,1021.48,1021.48,STF-003,STF-006,2025-01-18,INV-1430-2025-0115,Mobile Money,CHQ-10244,False,,
EXP-2025-00116,GRT-2023-003,PRJ-2023-013,ACT-0080,BDL-0067,ACC-5301,CC-PRG-HLT,LOC-ARU-001,FP-2025-01,2025-01-04,Medical Supplies,VND-0007,,PRC-2025-0495,Medical Supplies - PRJ-2023-013 - Jan 2025,218000.0,TZS,2469.07,88.29,88.29,STF-008,STF-003,2025-01-05,INV-2706-2025-0116,Cash,CHQ-99013,False,,
EXP-2025-00117,GRT-2024-001,PRJ-2024-007,ACT-0074,BDL-0093,ACC-5202,CC-PRG-AGR,LOC-ARU-002,FP-2025-01,2025-01-11,Training Materials,,,,Training Materials - PRJ-2024-007 - Jan 2025,278000.0,TZS,2463.67,112.84,112.84,STF-006,STF-002,2025-01-13,INV-8004-2025-0117,Bank Transfer,TRF-20250111-0117,False,,
EXP-2025-00118,GRT-2021-001,PRJ-2023-007,ACT-0029,BDL-0197,ACC-5302,CC-PRG-WEE,LOC-ARU-001,FP-2025-01,01-12-2025,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-007 - Jan 2025,1087000.0,TZS,2550.42,426.2,426.2,STF-005,STF-006,2025-01-17,INV-8756-2025-0118,Mobile Money,CHQ-16786,False,,
EXP-2025-00119,GRT-2023-004,PRJ-2023-008,ACT-0034,BDL-0104,ACC-5103,CC-PRG-CLR,LOC-MAN-002,FP-2025-01,2025-01-23,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2023-008 - Jan 2025,729000.0,TZS,2557.77,285.01,285.01,STF-007,STF-005,2025-01-28,INV-6221-2025-0119,Bank Transfer,TRF-20250123-0119,False,,
EXP-2025-00120,GRT-2024-002,PRJ-2024-003,ACT-0047,BDL-0169,ACC-5403,CC-PRG-CHP,LOC-ARU-003,FP-2025-01,2025-01-20,Communication,,,,Communication - PRJ-2024-003 - Jan 2025,74000.0,TZS,2536.38,29.18,29.18,STF-009,STF-005,2025-01-25,INV-1444-2025-0120,Cash,CHQ-28440,False,,
EXP-2025-00121,GRT-2023-004,PRJ-2023-009,ACT-0037,BDL-0104,ACC-5202,CC-PRG-CLR,LOC-MAN-003,FP-2025-01,2025-01-29,Training Materials,,,,Training Materials - PRJ-2023-009 - Jan 2025,86000.0,TZS,2551.66,33.7,33.7,STF-008,STF-002,2025-02-03,INV-2284-2025-0121,Bank Transfer,TRF-20250129-0121,False,,
EXP-2025-00122,GRT-2023-001,PRJ-2023-002,ACT-0009,BDL-0007,ACC-5402,CC-PRG-HLT,LOC-KIL-002,FP-2025-01,2025-01-17,Utilities,,,,Utilities - PRJ-2023-002 - Jan 2025,510000.0,TZS,2557.5,199.41,199.41,STF-007,STF-002,2025-01-21,INV-9615-2025-0122,Bank Transfer,TRF-20250117-0122,False,,
EXP-2025-00123,GRT-2022-003,PRJ-2023-003,ACT-0010,BDL-0056,ACC-5103,CC-PRG-HLT,LOC-KIL-003,FP-2025-01,2025-01-15,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2023-003 - Jan 2025,816000.0,TZS,2487.86,327.99,327.99,STF-007,STF-004,2025-01-16,INV-2911-2025-0123,Mobile Money,CHQ-85194,False,,
EXP-2025-00124,GRT-2023-002,PRJ-2023-012,ACT-0071,BDL-0030,ACC-5302,CC-PRG-EDU,LOC-ARU-001,FP-2025-01,2025-01-17,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-012 - Jan 2025,374000.0,TZS,2486.84,150.39,150.39,STF-007,STF-005,2025-01-19,INV-2391-2025-0124,Mobile Money,CHQ-87802,False,,
EXP-2025-00125,GRT-2024-001,PRJ-2024-002,ACT-0043,BDL-0083,ACC-5405,CC-PRG-AGR,LOC-KIL-004,FP-2025-01,2025-01-06,Community Outreach,,,,Community Outreach - PRJ-2024-002 - Jan 2025,151000.0,TZS,2456.71,61.46,61.46,STF-003,STF-005,2025-01-11,INV-7435-2025-0125,Cash,CHQ-36722,False,,
EXP-2025-00126,GRT-2024-001,PRJ-2024-007,ACT-0076,BDL-0099,ACC-5403,CC-PRG-AGR,LOC-ARU-002,FP-2025-01,2025-01-15,Communication,,,,Communication - PRJ-2024-007 - Jan 2025,199000.0,TZS,2494.82,79.77,79.77,STF-001,STF-002,2025-01-17,INV-4589-2025-0126,Bank Transfer,TRF-20250115-0126,False,,
EXP-2025-00127,GRT-2023-002,PRJ-2023-004,ACT-0017,BDL-0041,ACC-5402,CC-PRG-EDU,LOC-ARU-002,FP-2025-01,2025-01-04,Utilities,,,,Utilities - PRJ-2023-004 - Jan 2025,216000.0,TZS,2550.54,84.69,84.69,STF-001,STF-005,2025-01-09,INV-3282-2025-0127,Cash,CHQ-23922,False,,
EXP-2025-00128,GRT-2023-004,PRJ-2023-009,ACT-0036,BDL-0113,ACC-5305,CC-PRG-CLR,LOC-MAN-003,FP-2025-01,2025-01-10,Office Supplies,VND-0051,,,Office Supplies - PRJ-2023-009 - Jan 2025,158000.0,TZS,2520.0,62.7,62.7,STF-008,STF-003,2025-01-14,INV-2374-2025-0128,Bank Transfer,TRF-20250110-0128,False,,
EXP-2025-00129,GRT-2024-001,PRJ-2024-001,ACT-0041,BDL-0096,ACC-5003,CC-PRG-AGR,LOC-MAN-001,FP-2025-01,2025-01-20,Consultancy Fee,VND-0124,,,Consultancy Fee - PRJ-2024-001 - Jan 2025,819000.0,TZS,2497.58,327.92,327.92,STF-003,STF-002,2025-01-22,INV-6267-2025-0129,Bank Transfer,TRF-20250120-0129,False,,
EXP-2025-00130,GRT-2022-003,PRJ-2023-003,ACT-0011,BDL-0044,ACC-5401,CC-PRG-HLT,LOC-KIL-003,FP-2025-01,2025-01-23,Office Rent,VND-0013,,,,1693000.0,TZS,2468.57,685.82,685.82,STF-002,STF-002,2025-01-25,INV-8958-2025-0130,Cheque,CHQ-85596,False,,
EXP-2025-00131,GRT-2024-002,PRJ-2024-003,ACT-0046,BDL-0161,ACC-5402,CC-PRG-CHP,LOC-ARU-003,FP-2025-01,2025-01-27,Utilities,,,,Utilities - PRJ-2024-003 - Jan 2025,356000.0,TZS,2516.92,141.44,141.44,STF-008,STF-003,2025-01-29,INV-3306-2025-0131,Bank Transfer,TRF-20250127-0131,False,,
EXP-2025-00132,GRT-2024-001,PRJ-2024-001,ACT-0038,BDL-0097,ACC-5303,CC-PRG-AGR,LOC-MAN-001,FP-2025-01,2025-01-31,ICT Equipment,VND-0119,,,ICT Equipment - PRJ-2024-001 - Jan 2025,4323000.0,TZS,2509.41,1722.72,1722.72,STF-002,STF-005,2025-02-01,INV-2131-2025-0132,Cash,,False,,
EXP-2025-00133,GRT-2024-002,PRJ-2024-004,ACT-0051,BDL-0172,ACC-5301,CC-PRG-CHP,LOC-MAN-004,FP-2025-01,2025-01-19,Medical Supplies,VND-0103,,,Medical Supplies - PRJ-2024-004 - Jan 2025,971000.0,TZS,2473.45,392.57,392.57,STF-006,STF-004,2025-01-23,INV-1181-2025-0133,Mobile Money,,False,,
EXP-2025-00134,GRT-2023-002,PRJ-2023-004,ACT-0015,BDL-0023,ACC-5403,CC-PRG-EDU,LOC-ARU-002,FP-2025-01,2025-01-02,Communication,,,,Communication - PRJ-2023-004 - Jan 2025,103000.0,TZS,2509.05,41.05,41.05,STF-008,STF-004,2025-01-04,INV-3310-2025-0134,Cash,CHQ-83486,False,,
EXP-2025-00135,GRT-2022-004,PRJ-2023-005,ACT-0020,BDL-0137,ACC-5203,CC-PRG-EDU,LOC-KIL-001,FP-2025-01,2025-01-11,Facilitator Fee,,STF-078,,Facilitator Fee - PRJ-2023-005 - Jan 2025,547000.0,TZS,2513.1,217.66,217.66,STF-005,STF-005,2025-01-14,INV-2918-2025-0135,Mobile Money,CHQ-75810,False,,
EXP-2025-00136,GRT-2023-002,PRJ-2023-004,ACT-0017,BDL-0038,ACC-5001,CC-PRG-EDU,LOC-ARU-002,FP-2025-01,2025-01-02,Salary Payment,,STF-090,,Salary Payment - PRJ-2023-004 - Jan 2025,3134000.0,TZS,2451.98,1278.15,1278.15,STF-002,STF-002,2025-01-06,INV-7922-2025-0136,Bank Transfer,TRF-20250102-0136,False,,
EXP-2025-00137,GRT-2023-004,PRJ-2023-008,ACT-0034,BDL-0100,ACC-5201,CC-PRG-CLR,LOC-MAN-002,FP-2025-01,2025-01-05,Training Venue,VND-0107,,PRC-2025-0189,Training Venue - PRJ-2023-008 - Jan 2025,502000.0,TZS,2457.14,204.3,204.3,STF-008,STF-004,2025-01-07,INV-9312-2025-0137,Mobile Money,CHQ-46950,False,,
EXP-2025-00138,GRT-2024-001,PRJ-2024-001,ACT-0038,BDL-0083,ACC-5403,CC-PRG-AGR,LOC-MAN-001,FP-2025-01,2025-01-08,Communication,,,,Communication - PRJ-2024-001 - Jan 2025,134000.0,TZS,2485.81,53.91,53.91,STF-002,STF-004,2025-01-10,INV-2886-2025-0138,Bank Transfer,TRF-20250108-0138,False,,
EXP-2025-00139,GRT-2021-001,PRJ-2023-007,ACT-0030,BDL-0205,ACC-5103,CC-PRG-WEE,LOC-ARU-001,FP-2025-01,2025-01-20,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2023-007 - Jan 2025,613000.0,TZS,2463.68,248.81,248.81,STF-001,STF-002,2025-01-24,INV-3027-2025-0139,Cheque,CHQ-41562,False,,
