procurement_id,grant_id,project_id,budget_line_id,vendor_id,location_id,period_id,status_id,procurement_type,description,quantity,unit,unit_price,total_value,currency,po_date,expected_delivery,actual_delivery,grn_reference,invoice_reference,invoice_date,payment_due_date,payment_date,expenditure_id,quotations_obtained,single_source_justified,committee_approval_ref,notes
PRC-2025-0078,GRT-2024-004,PRJ-2024-006,BDL-0220,VND-0084,LOC-MAN-002,FP-2025-05,STS-006,Quotation,HP Desktop Computer for PRJ-2024-006,1,Pieces,1427100.0,1427100.0,TZS,2025-05-31,2025-06-28,,,,,,,,3,False,,
PRC-2025-0079,GRT-2023-002,PRJ-2023-004,BDL-0036,VND-0043,LOC-ARU-002,FP-2025-03,STS-006,Quotation,Filing Cabinet for PRJ-2023-004,4,Kg,402700.0,1610800.0,TZS,2025-03-24,2025-04-30,,,,,,,,4,False,PC-2025-095,
PRC-2025-0080,GRT-2023-002,PRJ-2023-012,BDL-0028,VND-0149,LOC-ARU-001,FP-2025-09,STS-004,Quotation,Projector Epson for PRJ-2023-012,1,Units,1238500.0,1238500.0,TZS,2025-09-30,2025-10-19,,,,,,,,4,False,PC-2025-020,
PRC-2025-0081,GRT-2023-001,PRJ-2023-011,BDL-0003,VND-0006,LOC-MAN-001,FP-2025-09,STS-002,Direct Purchase,Markers Set for PRJ-2023-011,38,Litres,12200.0,463600.0,TZS,2025-09-08,2025-10-04,,,,,,,,1,False,,
PRC-2025-0082,GRT-2022-003,PRJ-2023-003,BDL-0059,VND-0104,LOC-KIL-003,FP-2025-08,STS-004,Direct Purchase,Flipchart Paper Pad for PRJ-2023-003,18,Units,17000.0,306000.0,TZS,2025-08-18,2025-09-17,,,,,,,,1,False,,
PRC-2025-0083,GRT-2023-002,PRJ-2023-012,BDL-0026,VND-0043,LOC-ARU-001,FP-2025-09,STS-010,Quotation,Motorcycle Honda for PRJ-2023-012,1,Units,4193300.0,4193300.0,TZS,2025-09-09,20-Oct-2025,2025-10-30,GRN-2025-0083,INV-VND-2025-0083,2025-11-06,2025-12-06,,EXP-55371,3,False,PC-2025-001,
PRC-2025-0084,GRT-2023-003,PRJ-2023-013,BDL-0062,VND-0089,LOC-ARU-001,FP-2025-02,STS-010,Quotation,Pens and Pencils Box for PRJ-2023-013,80,Litres,12000.0,960000.0,TZS,2025-02-12,2025-02-27,2025-03-12,GRN-2025-0084,INV-VND-2025-0084,2025-03-14,2025-04-13,2025-04-04,EXP-51799,3,False,,
PRC-2025-0085,GRT-2023-005,PRJ-2023-010,BDL-0147,VND-0149,LOC-KIL-001,FP-2025-07,STS-005,Tender,Indigenous Tree Seedlings for PRJ-2023-010,12056,Kg,700.0,8439200.0,TZS,2025-07-26,2025-08-13,,,,,,,,6,False,PC-2025-105,
PRC-2025-0086,GRT-2023-001,PRJ-2023-002,BDL-0018,VND-0014,LOC-KIL-002,FP-2025-07,STS-008,Quotation,Iron Sheets for PRJ-2023-002,54,Units,43400.0,2343600.0,TZS,2025-07-23,2025-08-04,2025-08-18,GRN-2025-0086,INV-VND-2025-0086,2025-08-20,,,,4,False,,
PRC-2025-0087,GRT-2023-001,PRJ-2023-011,BDL-0007,VND-0129,LOC-MAN-001,FP-2025-05,STS-009,Quotation,Pens and Pencils Box for PRJ-2023-011,95,Litres,13700.0,1301500.0,TZS,2025-05-19,2025-07-03,2025-07-06,GRN-2025-0087,INV-VND-2025-0087,2025-07-08,2025-08-07,2025-08-03,EXP-59894,3,False,PC-2025-192,
PRC-2025-0088,GRT-2021-001,PRJ-2023-007,BDL-0201,VND-0093,LOC-ARU-001,FP-2025-08,STS-009,Quotation,Manila Files Box for PRJ-2023-007,89,Kg,16300.0,1450700.0,TZS,2025-08-16,2025-09-10,2025-09-11,GRN-2025-0088,INV-VND-2025-0088,2025-09-13,2025-10-13,2025-10-10,EXP-75444,3,False,PC-2025-067,
PRC-2025-0089,GRT-2023-003,PRJ-2023-006,BDL-0078,VND-0134,LOC-KIL-001,FP-2025-02,STS-009,Quotation,Reams of A4 Paper for PRJ-2023-006,383,Sets,5300.0,2029900.0,TZS,2025-02-18,06-Mar-2025,2025-03-03,GRN-2025-0089,INV-VND-2025-0089,2025-03-07,2025-04-06,2025-03-28,EXP-93588,3,False,,
PRC-2025-0090,GRT-2023-005,PRJ-2023-010,BDL-0151,VND-0062,LOC-KIL-001,FP-2025-07,STS-008,Quotation,HP Desktop Computer for PRJ-2023-010,1,Kg,1476900.0,1476900.0,TZS,2025-07-25,2025-08-26,2025-09-06,GRN-2025-0090,INV-VND-2025-0090,2025-09-12,,,,4,False,,
PRC-2025-0091,GRT-2023-001,PRJ-2023-002,BDL-0021,VND-0012,LOC-KIL-002,FP-2025-02,STS-010,Tender,Toyota Land Cruiser 4x4 for PRJ-2023-002,1,Litres,45381500.0,45381500.0,TZS,2025-02-05,2025-02-26,03-01-2025,GRN-2025-0091,INV-VND-2025-0091,07/03/2025,2025-04-06,2025-03-30,EXP-45532,7,False,PC-2025-025,
PRC-2025-0092,GRT-2024-002,PRJ-2024-004,BDL-0156,VND-0021,LOC-MAN-004,FP-2025-03,STS-009,Quotation,Printer Canon for PRJ-2024-004,1,Sets,945500.0,945500.0,TZS,2025-03-27,2025-04-08,2025-04-21,GRN-2025-0092,INV-VND-2025-0092,2025-04-24,2025-05-24,2025-06-25,EXP-40427,5,False,,
PRC-2025-0093,GRT-2023-002,PRJ-2023-012,BDL-0034,VND-0088,LOC-ARU-001,FP-2025-02,STS-009,Direct Purchase,Network Switch for PRJ-2023-012,1,Sets,400800.0,400800.0,TZS,2025-02-21,2025-03-05,2025-03-10,GRN-2025-0093,INV-VND-2025-0093,2025-03-16,2025-04-15,2025-04-13,EXP-61068,1,False,,
PRC-2025-0094,GRT-2023-005,PRJ-2023-010,BDL-0140,VND-0104,LOC-KIL-001,FP-2025-02,STS-008,Quotation,Indigenous Tree Seedlings for PRJ-2023-010,5116,Boxes,600.0,3069600.0,TZS,2025-02-27,2025-04-10,2025-04-14,GRN-2025-0094,INV-VND-2025-0094,2025-04-16,,,,4,False,,
PRC-2025-0095,GRT-2022-003,PRJ-2023-003,BDL-0053,VND-0104,LOC-KIL-003,FP-2025-08,STS-001,Direct Purchase,Markers Set for PRJ-2023-003,35,Kg,11200.0,392000.0,TZS,2025-08-05,2025-09-02,,,,,,,,1,False,,
PRC-2025-0096,GRT-2024-001,PRJ-2024-002,BDL-0089,VND-0032,LOC-KIL-004,FP-2025-06,STS-007,Tender,Toyota Hilux Double Cab for PRJ-2024-002,1,Boxes,31131600.0,31131600.0,TZS,2025-06-07,2025-07-09,2025-07-17,GRN-2025-0096,,,,,,7,False,PC-2025-063,
PRC-2025-0097,GRT-2024-003,PRJ-2024-005,BDL-0180,VND-0020,LOC-ARU-004,FP-2025-08,STS-005,Quotation,External Hard Drive for PRJ-2024-005,3,Litres,168300.0,504900.0,TZS,2025-08-19,2025-09-19,,,,,,,,4,False,,
PRC-2025-0098,GRT-2023-005,PRJ-2023-010,BDL-0147,VND-0061,LOC-KIL-001,FP-2025-08,STS-009,Quotation,Cement Bags for PRJ-2023-010,132,Litres,26900.0,3550800.0,TZS,2025-08-07,2025-09-04,2025-09-14,GRN-2025-0098,INV-VND-2025-0098,2025-09-15,2025-10-15,2025-10-07,EXP-77999,5,False,,
PRC-2025-0099,GRT-2022-003,PRJ-2023-003,BDL-0045,VND-0032,LOC-KIL-003,FP-2025-09,STS-008,Quotation,Sunflower Seeds 1kg for PRJ-2023-003,236,Boxes,14300.0,3374800.0,TZS,2025-09-03,2025-09-30,2025-09-29,GRN-2025-0099,INV-VND-2025-0099,2025-10-06,,,,4,False,PC-2025-090,
PRC-2025-0100,GRT-2024-001,PRJ-2024-002,BDL-0096,VND-0028,LOC-KIL-004,FP-2025-09,STS-010,Quotation,Office Chair for PRJ-2024-002,7,Boxes,298000.0,2086000.0,TZS,2025-09-02,2025-10-16,2025-10-26,GRN-2025-0100,INV-VND-2025-0100,2025-11-01,2025-12-01,2025-11-27,EXP-18200,4,False,PC-2025-008,
PRC-2025-0101,GRT-2023-003,PRJ-2023-013,BDL-0073,VND-0142,LOC-ARU-001,FP-2025-02,STS-010,Quotation,Fruit Tree Seedlings for PRJ-2023-013,3536,Sets,1300.0,4596800.0,TZS,2025-02-27,2025-03-14,2025-03-21,GRN-2025-0101,INV-VND-2025-0101,2025-03-24,2025-04-23,2025-05-21,EXP-28528,5,False,PC-2025-181,
PRC-2025-0102,GRT-2023-001,PRJ-2023-011,BDL-0010,VND-0046,LOC-MAN-001,FP-2025-09,STS-010,Quotation,Fruit Tree Seedlings for PRJ-2023-011,2858,Pieces,1300.0,3715400.0,TZS,2025-09-30,07/11/2025,2025-11-17,GRN-2025-0102,INV-VND-2025-0102,2025-11-21,2025-12-21,2025-12-14,EXP-74054,3,False,,
PRC-2025-0103,GRT-2023-002,PRJ-2023-012,BDL-0038,VND-0060,LOC-ARU-001,FP-2025-02,STS-007,Direct Purchase,Computer Accessories Set for PRJ-2023-012,1,Boxes,387000.0,387000.0,TZS,2025-02-05,2025-03-12,2025-03-26,GRN-2025-0103,,,,,,1,False,,
PRC-2025-0104,GRT-2024-002,PRJ-2024-003,BDL-0156,VND-0096,LOC-ARU-003,FP-2025-03,STS-008,Quotation,Blood Pressure Monitors for PRJ-2024-003,8,Kg,335000.0,2680000.0,TZS,2025-03-27,2025-04-16,2025-04-19,GRN-2025-0104,INV-VND-2025-0104,2025-04-24,,,,4,False,PC-2025-182,
PRC-2025-0105,GRT-2023-002,PRJ-2023-004,BDL-0026,VND-0021,LOC-ARU-002,FP-2025-08,STS-009,Quotation,Bean Seeds 2kg for PRJ-2023-004,465,Litres,11200.0,5208000.0,TZS,2025-08-04,2025-09-11,2025-09-12,GRN-2025-0105,INV-VND-2025-0105,2025-09-15,2025-10-15,2025-10-09,EXP-69243,5,False,PC-2025-064,
PRC-2025-0106,GRT-2022-003,PRJ-2023-003,BDL-0056,VND-0013,LOC-KIL-003,FP-2025-07,STS-010,Quotation,Paint 20L for PRJ-2023-003,16,Units,85600.0,1369600.0,TZS,2025-07-06,2025-08-17,2025-09-01,GRN-2025-0106,INV-VND-2025-0106,2025-09-08,10-08-2025,2025-10-03,EXP-99463,3,False,,
PRC-2025-0107,GRT-2022-004,PRJ-2023-005,BDL-0128,VND-0025,LOC-KIL-001,FP-2025-04,STS-010,Direct Purchase,Computer Accessories Set for PRJ-2023-005,1,Boxes,347500.0,-347500.0,TZS,2025-04-09,2025-04-19,2025-04-28,GRN-2025-0107,INV-VND-2025-0107,2025-05-04,06-03-2025,2025-05-31,EXP-66260,1,False,,
PRC-2025-0108,GRT-2023-005,PRJ-2023-010,BDL-0150,VND-0003,LOC-KIL-001,FP-2025-03,STS-010,Quotation,HP Desktop Computer for PRJ-2023-010,1,Boxes,1515800.0,1515800.0,TZS,2025-03-26,2025-04-26,2025-04-27,GRN-2025-0108,INV-VND-2025-0108,2025-05-03,2025-06-02,2025-07-10,EXP-83831,3,False,,
PRC-2025-0109,GRT-2023-002,PRJ-2023-004,BDL-0026,VND-0084,LOC-ARU-002,FP-2025-06,STS-003,Quotation,Filing Cabinet for PRJ-2023-004,5,Sets,371900.0,1859500.0,TZS,2025-06-09,2025-06-17,,,,,,,,3,False,,
PRC-2025-0110,GRT-2023-004,PRJ-2023-008,BDL-0115,VND-0048,LOC-MAN-002,FP-2025-08,STS-004,Quotation,Paracetamol Tablets for PRJ-2023-008,291,Units,25700.0,7478700.0,TZS,2025-08-18,2025-09-17,,,,,,,,5,False,PC-2025-082,
PRC-2025-0111,GRT-2021-001,PRJ-2023-007,BDL-0191,VND-0023,LOC-ARU-001,FP-2025-04,STS-003,Quotation,Timber Planks for PRJ-2023-007,144,Boxes,15400.0,2217600.0,TZS,2025-04-03,2025-04-27,,,,,,,,4,False,PC-2025-109,
PRC-2025-0112,GRT-2022-003,PRJ-2023-003,BDL-0051,VND-0095,LOC-KIL-003,FP-2025-06,STS-009,Quotation,Malaria Rapid Test Kits Box for PRJ-2023-003,43,Boxes,316700.0,13618100.0,TZS,2025-06-22,2025-07-10,2025-07-10,GRN-2025-0112,,2025-07-12,2025-08-11,2025-08-09,EXP-75065,6,False,PC-2025-157,
PRC-2025-0113,GRT-2024-001,PRJ-2024-002,BDL-0096,VND-0099,LOC-KIL-004,FP-2025-09,STS-003,Direct Purchase,Computer Accessories Set for PRJ-2024-002,1,Boxes,365500.0,365500.0,TZS,2025-09-05,2025-10-14,,,,,,,,1,False,,
PRC-2025-0114,GRT-2024-001,PRJ-2024-007,BDL-0086,VND-0115,LOC-ARU-002,FP-2025-04,STS-008,Quotation,Cement Bags for PRJ-2024-007,113,Pieces,31200.0,3525600.0,TZS,2025-04-01,2025-04-19,2025-04-17,GRN-2025-0114,INV-VND-2025-0114,2025-04-23,,,,3,False,PC-2025-012,
PRC-2025-0115,GRT-2023-001,PRJ-2023-002,BDL-0006,VND-0056,LOC-KIL-002,FP-2025-09,STS-007,Quotation,Toner Cartridge for PRJ-2023-002,12,Boxes,45700.0,548400.0,TZS,2025-09-05,2025-09-12,2025-09-20,GRN-2025-0115,,,,,,4,False,PC-2025-199,
PRC-2025-0116,GRT-2021-001,PRJ-2023-007,BDL-0207,VND-0057,LOC-ARU-001,FP-2025-01,STS-009,Direct Purchase,Toner Cartridge for PRJ-2023-007,10,Units,46600.0,466000.0,TZS,2025-01-19,2025-02-16,2025-02-13,GRN-2025-0116,INV-VND-2025-0116,2025-02-17,2025-03-19,2025-03-15,EXP-23624,1,False,,
PRC-2025-0117,GRT-2023-005,PRJ-2023-010,BDL-0150,VND-0081,LOC-KIL-001,FP-2025-03,STS-003,Quotation,Dell Laptop Computer for PRJ-2023-010,1,Kg,1906700.0,1906700.0,TZS,2025-03-22,2025-04-13,,,,,,,,4,False,PC-2025-020,
PRC-2025-0118,GRT-2024-003,PRJ-2024-005,BDL-0182,VND-0074,LOC-ARU-004,FP-2025-08,STS-009,Quotation,Blood Pressure Monitors for PRJ-2024-005,8,Pieces,334800.0,2678400.0,TZS,2025-08-11,2025-08-25,2025-09-08,GRN-2025-0118,INV-VND-2025-0118,2025-09-15,2025-10-15,2025-10-11,EXP-70731,3,False,,
PRC-2025-0119,GRT-2023-004,PRJ-2023-008,BDL-0111,VND-0061,LOC-MAN-002,FP-2025-05,STS-009,Quotation,Notebooks Pack for PRJ-2023-008,89,Kg,9800.0,872200.0,TZS,2025-05-22,2025-06-04,2025-06-15,GRN-2025-0119,INV-VND-2025-0119,2025-06-22,2025-07-22,2025-07-27,EXP-18083,3,False,PC-2025-104,
PRC-2025-0120,GRT-2021-001,PRJ-2023-007,BDL-0204,VND-0078,LOC-ARU-001,FP-2025-09,STS-009,Quotation,Eucalyptus Seedlings for PRJ-2023-007,2820,Litres,800.0,2256000.0,TZS,2025-09-26,2025-10-04,2025-10-13,GRN-2025-0120,INV-VND-2025-0120,2025-10-15,2025-11-14,2025-11-12,EXP-46042,3,False,PC-2025-147,
PRC-2025-0121,GRT-2022-004,PRJ-2023-005,BDL-0132,VND-0139,LOC-KIL-001,FP-2025-09,STS-007,Quotation,Iron Sheets for PRJ-2023-005,72,Boxes,49500.0,3564000.0,TZS,20-Sep-2025,10-19-2025,2025-11-03,GRN-2025-0121,,,,,,3,False,PC-2025-098,
PRC-2025-0122,GRT-2024-004,PRJ-2024-006,BDL-0221,VND-0008,LOC-MAN-002,FP-2025-08,STS-010,Quotation,HP Desktop Computer for PRJ-2024-006,1,Boxes,1353300.0,1353300.0,TZS,2025-08-01,2025-08-30,2025-09-01,GRN-2025-0122,INV-VND-2025-0122,2025-09-06,2025-10-06,2025-10-01,EXP-87537,5,False,PC-2025-015,
PRC-2025-0123,GRT-2023-001,PRJ-2023-011,BDL-0002,VND-0049,LOC-MAN-001,FP-2025-03,STS-006,Quotation,Oral Rehydration Salts for PRJ-2023-011,82,Units,36100.0,2960200.0,TZS,2025-03-22,2025-04-19,,,,,,,,3,False,PC-2025-085,
PRC-2025-0124,GRT-2022-004,PRJ-2023-005,BDL-0122,VND-0135,LOC-KIL-001,FP-2025-07,STS-009,Direct Purchase,Computer Accessories Set for PRJ-2023-005,1,Kg,372900.0,372900.0,TZS,2025-07-06,2025-08-01,2025-08-08,GRN-2025-0124,INV-VND-2025-0124,2025-08-10,2025-09-09,2025-09-03,EXP-93789,1,False,,
PRC-2025-0125,GRT-2024-001,PRJ-2024-001,BDL-0087,VND-0138,LOC-MAN-001,FP-2025-05,STS-007,Quotation,Manila Files Box for PRJ-2024-001,54,Pieces,17200.0,928800.0,TZS,2025-05-08,2025-06-20,2025-06-20,GRN-2025-0125,,,,,,5,False,,
PRC-2025-0126,GRT-2024-001,PRJ-2024-002,BDL-0097,VND-0096,LOC-KIL-004,FP-2025-08,STS-008,Quotation,Blood Pressure Monitors for PRJ-2024-002,7,Litres,316000.0,2212000.0,TZS,2025-08-17,2025-09-03,2025-09-13,GRN-2025-0126,INV-VND-2025-0126,2025-09-17,,,,3,False,,
PRC-2025-0127,GRT-2023-001,PRJ-2023-002,BDL-0010,VND-0134,LOC-KIL-002,FP-2025-03,STS-003,Tender,Improved Maize Seed 5kg for PRJ-2023-002,305,Litres,17000.0,5185000.0,TZS,2025-03-03,2025-03-31,,,,,,,,4,False,PC-2025-188,
PRC-2025-0128,GRT-2023-002,PRJ-2023-004,BDL-0032,VND-0133,LOC-ARU-002,FP-2025-09,STS-009,Quotation,Filing Cabinet for PRJ-2023-004,4,Pieces,370300.0,1481200.0,TZS,2025-09-23,2025-10-09,2025-10-07,GRN-2025-0128,INV-VND-2025-0128,2025-10-11,2025-11-10,2025-12-25,EXP-88671,3,False,,
PRC-2025-0129,GRT-2023-004,PRJ-2023-009,BDL-0102,VND-0026,LOC-MAN-003,FP-2025-05,STS-008,Quotation,Office Chair for PRJ-2023-009,10,Litres,278700.0,2787000.0,TZS,2025-05-29,2025-06-19,2025-06-24,GRN-2025-0129,INV-VND-2025-0129,2025-06-26,,,,3,False,,
PRC-2025-0130,GRT-2023-002,PRJ-2023-012,BDL-0037,VND-0011,LOC-ARU-001,FP-2025-03,STS-010,Quotation,Training Handouts Printing for PRJ-2023-012,123,Kg,39400.0,4846200.0,TZS,2025-03-31,2025-04-14,2025-04-25,GRN-2025-0130,INV-VND-2025-0130,2025-04-27,2025-05-27,2025-05-24,EXP-26539,5,False,PC-2025-009,
PRC-2025-0131,GRT-2023-002,PRJ-2023-012,BDL-0034,VND-0027,LOC-ARU-001,FP-2025-03,STS-005,Tender,Vegetable Seed Pack for PRJ-2023-012,750,Sets,7700.0,5775000.0,TZS,2025-03-07,2025-03-20,,,,,,,,3,False,PC-2025-107,
PRC-2025-0132,GRT-2024-001,PRJ-2024-007,BDL-0098,VND-0084,LOC-ARU-002,FP-2025-07,STS-010,Quotation,Vegetable Seed Pack for PRJ-2024-007,286,Kg,8900.0,2545400.0,TZS,2025-07-03,2025-07-25,2025-07-23,GRN-2025-0132,INV-VND-2025-0132,2025-07-26,2025-08-25,2025-08-25,EXP-54284,5,False,,
PRC-2025-0133,GRT-2023-004,PRJ-2023-009,BDL-0113,VND-0037,LOC-MAN-003,FP-2025-07,STS-009,Quotation,HP Desktop Computer for PRJ-2023-009,1,Boxes,1579700.0,1579700.0,TZS,2025-07-25,2025-08-04,2025-08-17,GRN-2025-0133,INV-VND-2025-0133,2025-08-18,2025-09-17,2025-09-09,EXP-62872,4,False,PC-2025-190,
PRC-2025-0134,GRT-2021-001,PRJ-2023-007,BDL-0198,VND-0079,LOC-ARU-001,FP-2025-04,STS-009,Quotation,Paint 20L for PRJ-2023-007,29,Boxes,79100.0,2293900.0,TZS,2025-04-15,2025-05-22,2025-06-06,GRN-2025-0134,INV-VND-2025-0134,2025-06-09,2025-07-09,,EXP-21847,3,False,,
PRC-2025-0135,GRT-2023-001,PRJ-2023-001,BDL-0016,VND-0145,LOC-KIL-001,FP-2025-06,STS-009,Quotation,Motorcycle Honda for PRJ-2023-001,1,Litres,4301700.0,4301700.0,TZS,2025-06-04,2025-07-08,2025-07-17,GRN-2025-0135,INV-VND-2025-0135,2025-07-21,2025-08-20,2025-08-13,EXP-49602,5,False,PC-2025-079,
PRC-2025-0136,GRT-2023-002,PRJ-2023-004,BDL-0037,VND-0138,LOC-ARU-002,FP-2025-05,STS-009,Tender,Sunflower Seeds 1kg for PRJ-2023-004,358,Sets,14500.0,5191000.0,TZS,2025-05-18,2025-05-28,2025-06-06,GRN-2025-0136,INV-VND-2025-0136,2025-06-12,2025-07-12,2025-07-18,EXP-95904,4,False,PC-2025-039,
PRC-2025-0137,GRT-2023-002,PRJ-2023-012,BDL-0037,VND-0062,LOC-ARU-001,FP-2025-05,STS-009,Quotation,Bean Seeds 2kg for PRJ-2023-012,528,Pieces,13400.0,7075200.0,TZS,2025-05-27,2025-07-08,2025-07-10,GRN-2025-0137,INV-VND-2025-0137,2025-07-13,2025-08-12,2025-08-09,EXP-56567,5,False,PC-2025-025,
PRC-2025-0138,GRT-2024-001,PRJ-2024-007,BDL-0085,VND-0087,LOC-ARU-002,FP-2025-04,STS-010,Tender,Cement Bags for PRJ-2024-007,360,Pieces,27900.0,10044000.0,TZS,2025-04-02,2025-04-17,2025-04-20,GRN-2025-0138,INV-VND-2025-0138,2025-04-25,05-25-2025,2025-05-18,EXP-28772,6,False,PC-2025-014,
PRC-2025-0139,GRT-2024-001,PRJ-2024-007,BDL-0088,VND-0004,LOC-ARU-002,FP-2025-04,STS-002,Quotation,Motorcycle Honda for PRJ-2024-007,1,Units,4533100.0,4533100.0,TZS,2025-04-27,2025-05-27,,,,,,,,4,False,,
PRC-2025-0140,GRT-2023-004,PRJ-2023-008,BDL-0107,VND-0146,LOC-MAN-002,FP-2025-06,STS-007,Quotation,Toyota Land Cruiser 4x4 for PRJ-2023-008,1,Pieces,47122500.0,47122500.0,TZS,2025-06-12,2025-07-18,2025-07-31,GRN-2025-0140,,,,,,3,False,PC-2025-012,
PRC-2025-0141,GRT-2023-003,PRJ-2023-006,BDL-0073,VND-0029,LOC-KIL-001,FP-2025-02,STS-009,Quotation,Blood Pressure Monitors for PRJ-2023-006,4,Sets,289800.0,1159200.0,TZS,2025-02-03,2025-03-06,2025-03-11,GRN-2025-0141,INV-VND-2025-0141,2025-03-16,2025-04-15,2025-04-23,EXP-96765,5,False,,
PRC-2025-0142,GRT-2023-001,PRJ-2023-001,BDL-0010,VND-0029,LOC-KIL-001,FP-2025-03,STS-008,Direct Purchase,Computer Accessories Set for PRJ-2023-001,1,Litres,376300.0,376300.0,TZS,2025-03-09,2025-04-17,2025-04-17,GRN-2025-0142,INV-VND-2025-0142,2025-04-24,,,,1,False,,
PRC-2025-0143,GRT-2023-002,PRJ-2023-012,BDL-0037,VND-0064,LOC-ARU-001,FP-2025-04,STS-009,Quotation,Training Handouts Printing for PRJ-2023-012,170,Units,31600.0,5372000.0,TZS,2025-04-01,2025-04-13,2025-04-26,GRN-2025-0143,INV-VND-2025-0143,05-02-2025,2025-06-01,2025-06-22,EXP-94454,3,False,PC-2025-147,
PRC-2025-0144,GRT-2023-002,PRJ-2023-004,BDL-0025,VND-0133,LOC-ARU-002,FP-2025-07,STS-009,Quotation,Motorcycle Honda for PRJ-2023-004,1,Units,4419700.0,4419700.0,TZS,2025-07-24,2025-08-21,2025-08-23,GRN-2025-0144,INV-VND-2025-0144,2025-08-27,2025-09-26,2025-09-22,EXP-60556,4,False,,
PRC-2025-0145,GRT-2023-001,PRJ-2023-011,BDL-0019,VND-0087,LOC-MAN-001,FP-2025-03,STS-010,Direct Purchase,Network Switch for PRJ-2023-011,1,Kg,400100.0,400100.0,TZS,2025-03-22,2025-04-28,2025-05-10,GRN-2025-0145,INV-VND-2025-0138,2025-05-14,2025-06-13,2025-06-12,EXP-44290,1,False,,
PRC-2025-0146,GRT-2023-002,PRJ-2023-004,BDL-0035,VND-0136,LOC-ARU-002,FP-2025-02,STS-010,Tender,Paracetamol Tablets for PRJ-2023-004,203,Litres,29900.0,6069700.0,TZS,2025-02-11,2025-02-18,2025-02-20,GRN-2025-0146,INV-VND-2025-0146,2025-02-24,2025-03-26,2025-03-24,EXP-19812,4,False,PC-2025-143,
PRC-2025-0147,GRT-2024-003,PRJ-2024-005,BDL-0176,VND-0057,LOC-ARU-004,FP-2025-01,STS-008,Quotation,Eucalyptus Seedlings for PRJ-2024-005,9855,Units,900.0,8869500.0,TZS,2025-01-15,2025-01-27,2025-02-02,GRN-2025-0147,INV-VND-2025-0147,2025-02-07,,,,3,False,PC-2025-104,
PRC-2025-0148,GRT-2023-003,PRJ-2023-013,BDL-0076,VND-0145,LOC-ARU-001,FP-2025-07,STS-001,Direct Purchase,Flipchart Paper Pad for PRJ-2023-013,12,Sets,19200.0,230400.0,TZS,2025-07-15,2025-08-09,,,,,,,,1,False,,
PRC-2025-0149,GRT-2023-005,PRJ-2023-010,BDL-0140,VND-0114,LOC-KIL-001,FP-2025-07,STS-006,Quotation,Blood Pressure Monitors for PRJ-2023-010,3,Units,356200.0,1068600.0,TZS,2025-07-07,2025-07-20,,,,,,,,3,False,PC-2025-118,
PRC-2025-0150,GRT-2024-001,PRJ-2024-007,BDL-0099,VND-0089,LOC-ARU-002,FP-2025-04,STS-009,Quotation,Manila Files Box for PRJ-2024-007,80,Kg,15600.0,1248000.0,TZS,2025-04-15,2025-05-29,2025-05-31,GRN-2025-0150,INV-VND-2025-0150,2025-06-02,2025-07-02,2025-08-14,EXP-89450,4,False,PC-2025-150,
PRC-2025-0151,GRT-2023-005,PRJ-2023-010,BDL-0148,VND-0049,LOC-KIL-001,FP-2025-05,STS-009,Quotation,Timber Planks for PRJ-2023-010,176,Units,15600.0,2745600.0,TZS,2025-05-06,2025-05-25,2025-05-28,GRN-2025-0151,INV-VND-2025-0151,2025-05-31,2025-06-30,2025-06-20,EXP-27389,4,False,PC-2025-183,
PRC-2025-0152,GRT-2023-002,PRJ-2023-012,BDL-0031,VND-0150,LOC-ARU-001,FP-2025-04,STS-009,Quotation,Cement Bags for PRJ-2023-012,107,Kg,26200.0,2803400.0,TZS,2025-04-07,2025-05-02,2025-05-07,GRN-2025-0152,INV-VND-2025-0152,2025-05-08,2025-06-07,2025-06-03,EXP-36738,5,False,,
PRC-2025-0153,GRT-2024-001,PRJ-2024-001,BDL-0084,VND-0082,LOC-MAN-001,FP-2025-08,STS-010,Quotation,Filing Cabinet for PRJ-2024-001,5,Boxes,347100.0,1735500.0,TZS,2025-08-29,2025-09-19,2025-09-27,GRN-2025-0153,INV-VND-2025-0153,2025-10-02,2025-11-01,2025-10-29,EXP-35362,5,False,,
PRC-2025-0154,GRT-2023-004,PRJ-2023-009,BDL-0100,VND-0146,LOC-MAN-003,FP-2025-07,STS-007,Quotation,Toyota Land Cruiser 4x4 for PRJ-2023-009,1,Litres,44129600.0,44129600.0,TZS,2025-07-17,2025-07-28,2025-08-04,GRN-2025-0154,,,,,,7,False,PC-2025-170,
PRC-2025-0155,GRT-2024-002,PRJ-2024-003,BDL-0161,VND-0011,LOC-ARU-003,FP-2025-01,STS-009,Quotation,Fruit Tree Seedlings for PRJ-2024-003,2082,Units,1100.0,2290200.0,TZS,2025-01-19,2025-02-02,2025-02-10,GRN-2025-0155,INV-VND-2025-0155,2025-02-16,2025-03-18,2025-03-09,EXP-41958,5,False,PC-2025-136,
PRC-2025-0156,GRT-2024-004,PRJ-2024-006,BDL-0224,VND-0028,LOC-MAN-002,FP-2025-10,STS-009,Quotation,Bean Seeds 2kg for PRJ-2024-006,294,Kg,11000.0,3234000.0,TZS,2025-10-15,2025-10-22,2025-10-21,GRN-2025-0156,INV-VND-2025-0156,2025-10-27,2025-11-26,2025-11-16,EXP-65601,3,False,PC-2025-043,
